season,week,celebrity_name,estimated_vote_share,judge_rank,judge_score,popularity_ratio,is_eliminated
19,3,Tommy Chong,0.09674305446578321,3.0,34.0,0.1052631578947368,False
19,3,Betsey Johnson,0.0926501828539583,8.0,29.0,0.1147368421052631,False
19,3,Michael Waltrip,0.08666529252101358,10.0,28.0,0.0305263157894736,False
19,3,Bethany Mota,0.11306691191653692,1.0,40.0,0.1989473684210526,False
19,3,Sadie Robertson,0.1022089370617049,4.0,32.0,0.2094736842105263,False
19,4,Antonio Sabato Jr.,0.09469344905980724,6.0,29.0,0.0005512679162072,False
19,4,Jonathan Bennett,0.09978114944720536,10.0,24.0,0.0421052631578947,False
19,4,Lea Thompson,0.11104935127751185,2.0,39.0,0.0894736842105263,False
19,4,Janel Parrish,0.10654312251880287,4.0,36.0,0.0884210526315789,False
19,4,Alfonso Ribeiro,0.11386007262289893,1.0,40.0,0.1031578947368421,False
19,4,Tommy Chong,0.10122110073551414,8.0,28.0,0.1052631578947368,False
19,4,Betsey Johnson,0.045014513038210587,6.0,29.0,0.1147368421052631,True
19,4,Michael Waltrip,0.0984546991329908,9.0,25.0,0.0305263157894736,False
19,4,Bethany Mota,0.11127235310969895,5.0,33.0,0.1989473684210526,False
19,4,Sadie Robertson,0.1181101890573518,3.0,37.0,0.2094736842105263,False
19,5,Antonio Sabato Jr.,0.09845278101690069,6.0,28.0,0.0005512679162072,False
19,5,Jonathan Bennett,0.09452117377227887,7.0,24.0,0.0421052631578947,False
19,5,Lea Thompson,0.1201264054962448,2.0,34.0,0.0894736842105263,False
19,5,Janel Parrish,0.11778526602146398,4.0,33.0,0.0884210526315789,False
19,5,Alfonso Ribeiro,0.12131335478304846,2.0,34.0,0.1031578947368421,False
19,5,Tommy Chong,0.09913094876723806,8.0,23.0,0.1052631578947368,False
19,5,Michael Waltrip,0.08507157133007877,9.0,20.0,0.0305263157894736,False
19,5,Bethany Mota,0.12718825914524415,5.0,32.0,0.1989473684210526,False
19,5,Sadie Robertson,0.13641023966749907,1.0,36.0,0.2094736842105263,False
19,6,Antonio Sabato Jr.,0.110401450660553,8.0,28.0,0.0005512679162072,False
19,6,Jonathan Bennett,0.05019380373773317,5.0,32.0,0.0421052631578947,True
19,6,Lea Thompson,0.11545778465517893,5.0,32.0,0.0894736842105263,False
19,6,Janel Parrish,0.11567016138183961,4.0,33.0,0.0884210526315789,False
19,6,Alfonso Ribeiro,0.12439205778358184,1.0,39.0,0.1031578947368421,False
19,6,Tommy Chong,0.11664298922603568,8.0,28.0,0.1052631578947368,False
19,6,Michael Waltrip,0.1111885520346129,7.0,30.0,0.0305263157894736,False
19,6,Bethany Mota,0.12841673850932872,2.0,36.0,0.1989473684210526,False
19,6,Sadie Robertson,0.12763646201113316,3.0,35.0,0.2094736842105263,False
19,7,Antonio Sabato Jr.,0.06145822399971762,7.0,29.5,0.0005512679162072,True
19,7,Lea Thompson,0.13257113166791196,2.0,35.0,0.0894736842105263,False
19,7,Janel Parrish,0.13083525186322306,4.0,33.5,0.0884210526315789,False
19,7,Alfonso Ribeiro,0.13250532597144427,3.0,34.0,0.1031578947368421,False
19,7,Tommy Chong,0.13006964790373118,6.0,30.0,0.1052631578947368,False
19,7,Michael Waltrip,0.12454651342002594,8.0,28.0,0.0305263157894736,False
19,7,Bethany Mota,0.1481558201424748,1.0,37.5,0.1989473684210526,False
19,7,Sadie Robertson,0.13985808503147484,5.0,31.0,0.2094736842105263,False
19,8,Lea Thompson,0.13967873101351036,5.0,32.0,0.0894736842105263,False
19,8,Janel Parrish,0.15845576586505386,1.0,43.0,0.0884210526315789,False
19,8,Alfonso Ribeiro,0.15573706780755217,2.0,41.0,0.1031578947368421,False
19,8,Tommy Chong,0.1396077556216306,6.0,29.0,0.1052631578947368,False
19,8,Michael Waltrip,0.08006302846148106,7.0,25.0,0.0305263157894736,True
19,8,Bethany Mota,0.16463589568265238,3.0,40.0,0.1989473684210526,False
19,8,Sadie Robertson,0.1618217555481206,4.0,38.0,0.2094736842105263,False
19,9,Lea Thompson,0.0903497084897154,5.0,35.0,0.0894736842105263,True
19,9,Janel Parrish,0.17540519117160724,1.0,38.5,0.0884210526315789,False
19,9,Alfonso Ribeiro,0.1773592434888224,1.0,38.5,0.1031578947368421,False
19,9,Tommy Chong,0.1828216717547881,6.0,28.5,0.1052631578947368,False
19,9,Bethany Mota,0.18656258864117725,3.0,37.0,0.1989473684210526,False
19,9,Sadie Robertson,0.1875015964538925,4.0,36.5,0.2094736842105263,False
19,10,Janel Parrish,0.2115987315431418,1.0,39.0,0.0884210526315789,False
19,10,Alfonso Ribeiro,0.21194475655225953,3.0,37.5,0.1031578947368421,False
19,10,Tommy Chong,0.12677123110536617,5.0,31.0,0.1052631578947368,True
19,10,Bethany Mota,0.22492846256088686,2.0,38.0,0.1989473684210526,False
19,10,Sadie Robertson,0.2247568182383423,4.0,37.0,0.2094736842105263,False
19,11,Janel Parrish,0.273083461547328,3.0,38.99980000000001,0.0884210526315789,False
19,11,Alfonso Ribeiro,0.2743359450598041,1.0,40.0,0.1031578947368421,False
19,11,Bethany Mota,0.16412960396196777,4.0,38.0,0.1989473684210526,True
19,11,Sadie Robertson,0.288450989430895,2.0,39.333200000000005,0.2094736842105263,False
20,1,Suzanne Somers,0.08070448048109938,8.0,25.0,0.1074983410749834,False
20,1,Willow Shields,0.07869509377307578,8.0,25.0,0.0842733908427339,False
20,1,Riker Lynch,0.09062636100202114,2.0,31.0,0.1114797611147976,False
20,1,Rumer Willis,0.1002419812223339,1.0,32.0,0.212342402123424,False
20,1,Nastia Liukin,0.08464678324502395,3.0,30.0,0.0583941605839416,False
20,1,Michael Sam,0.07801773643539707,5.0,26.0,0.0570670205706702,False
20,1,Robert Herjavec,0.0875320469916686,4.0,28.0,0.1353682813536828,False
20,1,Charlotte McKinney,0.08316386369524115,11.0,22.0,0.2030524220305242,False
20,1,Noah Galloway,0.0801835737023715,5.0,26.0,0.0842733908427339,False
20,1,Redfoo,0.06982057983338437,11.0,22.0,0.0338420703384207,False
20,1,Patti LaBelle,0.08130152201129752,8.0,25.0,0.1181154611811546,False
20,1,Chris Soules,0.08506597760708201,5.0,26.0,0.145985401459854,False
20,2,Suzanne Somers,0.08615204419194744,6.0,28.0,0.1074983410749834,False
20,2,Willow Shields,0.08640155803600733,2.0,32.0,0.0842733908427339,False
20,2,Riker Lynch,0.08806730223004791,2.0,32.0,0.1114797611147976,False
20,2,Rumer Willis,0.09517974416664408,2.0,32.0,0.212342402123424,False
20,2,Nastia Liukin,0.0863844523396992,1.0,34.0,0.0583941605839416,False
20,2,Michael Sam,0.08328386791367293,6.0,28.0,0.0570670205706702,False
20,2,Robert Herjavec,0.08796741331085167,6.0,28.0,0.1353682813536828,False
20,2,Charlotte McKinney,0.09152838829334164,11.0,26.0,0.2030524220305242,False
20,2,Noah Galloway,0.08482556007201701,10.0,27.0,0.0842733908427339,False
20,2,Redfoo,0.030902428145691642,5.0,31.0,0.0338420703384207,True
20,2,Patti LaBelle,0.08674917104450637,6.0,28.0,0.1181154611811546,False
20,2,Chris Soules,0.09255807025557128,12.0,21.0,0.145985401459854,False
20,3,Suzanne Somers,0.09077207723866879,8.0,25.0,0.1074983410749834,False
20,3,Willow Shields,0.09503897045388046,4.0,32.0,0.0842733908427339,False
20,3,Riker Lynch,0.1004035278136682,1.0,34.0,0.1114797611147976,False
20,3,Rumer Willis,0.10747742018298721,3.0,33.0,0.212342402123424,False
20,3,Nastia Liukin,0.09575969807434591,1.0,34.0,0.0583941605839416,False
20,3,Michael Sam,0.08756573387305278,9.0,24.0,0.0570670205706702,False
20,3,Robert Herjavec,0.09553543391417997,6.0,29.0,0.1353682813536828,False
20,3,Charlotte McKinney,0.04750213802191229,10.0,22.0,0.2030524220305242,True
20,3,Noah Galloway,0.09267328696890992,5.0,30.0,0.0842733908427339,False
20,3,Patti LaBelle,0.0919453531352595,10.0,22.0,0.1181154611811546,False
20,3,Chris Soules,0.09532636032313385,7.0,28.0,0.145985401459854,False
20,4,Suzanne Somers,0.10273869217962012,9.0,28.0,0.1074983410749834,False
20,4,Willow Shields,0.10940390046809426,1.0,39.0,0.0842733908427339,False
20,4,Riker Lynch,0.10507814622382627,4.0,34.0,0.1114797611147976,False
20,4,Rumer Willis,0.11435747958952137,3.0,35.0,0.212342402123424,False
20,4,Nastia Liukin,0.10320842590745412,2.0,36.0,0.0583941605839416,False
20,4,Michael Sam,0.047369274251521744,7.0,30.0,0.0570670205706702,True
20,4,Robert Herjavec,0.10712792230339135,4.0,34.0,0.1353682813536828,False
20,4,Noah Galloway,0.10192179616631483,6.0,32.0,0.0842733908427339,False
20,4,Patti LaBelle,0.10331828913637335,7.0,30.0,0.1181154611811546,False
20,4,Chris Soules,0.10547607377388707,10.0,27.0,0.145985401459854,False
20,5,Suzanne Somers,0.05327447801290698,5.0,28.0,0.1074983410749834,True
20,5,Willow Shields,0.11484179721079003,4.0,34.0,0.0842733908427339,False
20,5,Riker Lynch,0.12346133340070158,2.0,38.0,0.1114797611147976,False
20,5,Rumer Willis,0.1344223799615652,1.0,39.0,0.212342402123424,False
20,5,Nastia Liukin,0.1182930692902673,2.0,38.0,0.0583941605839416,False
20,5,Robert Herjavec,0.11614709658371053,9.0,24.0,0.1353682813536828,False
20,5,Noah Galloway,0.11084067502849694,5.0,28.0,0.0842733908427339,False
20,5,Patti LaBelle,0.1134002393100833,7.0,27.0,0.1181154611811546,False
20,5,Chris Soules,0.11531893120147618,7.0,27.0,0.145985401459854,False
20,6,Willow Shields,0.1309322954837552,2.0,36.5,0.0842733908427339,False
20,6,Riker Lynch,0.13448086002645504,1.0,38.0,0.1114797611147976,False
20,6,Rumer Willis,0.1408586851898527,4.0,35.5,0.212342402123424,False
20,6,Nastia Liukin,0.12878335434015722,2.0,36.5,0.0583941605839416,False
20,6,Robert Herjavec,0.13387615204172965,8.0,33.5,0.1353682813536828,False
20,6,Noah Galloway,0.13021551186223576,6.0,34.0,0.0842733908427339,False
20,6,Patti LaBelle,0.06552701375886895,6.0,34.0,0.1181154611811546,True
20,6,Chris Soules,0.13532612729694493,5.0,35.0,0.145985401459854,False
20,7,Willow Shields,0.06911488441658131,2.0,39.0,0.0842733908427339,True
20,7,Riker Lynch,0.15266462939084144,4.0,37.0,0.1114797611147976,False
20,7,Rumer Willis,0.16120200354011327,4.0,37.0,0.212342402123424,False
20,7,Nastia Liukin,0.1498651573370448,1.0,41.0,0.0583941605839416,False
20,7,Robert Herjavec,0.15817857214723727,6.0,31.0,0.1353682813536828,False
20,7,Noah Galloway,0.15034023177341319,3.0,38.0,0.0842733908427339,False
20,7,Chris Soules,0.15863452139477033,6.0,31.0,0.145985401459854,False
20,8,Riker Lynch,0.1807829346423474,2.0,39.0,0.1114797611147976,False
20,8,Rumer Willis,0.19555479331662734,1.0,40.0,0.212342402123424,False
20,8,Nastia Liukin,0.1730279281739458,3.0,38.0,0.0583941605839416,False
20,8,Robert Herjavec,0.09792848853584701,6.0,31.0,0.1353682813536828,True
20,8,Noah Galloway,0.17364243673922983,5.0,31.5,0.0842733908427339,False
20,8,Chris Soules,0.1790634185920006,4.0,32.0,0.145985401459854,False
20,9,Riker Lynch,0.27849515154794086,1.0,40.0,0.1114797611147976,False
20,9,Rumer Willis,0.29225856090473096,3.0,39.0,0.212342402123424,False
20,9,Nastia Liukin,0.15282483855441234,1.0,40.0,0.0583941605839416,True
20,9,Noah Galloway,0.27642144899291293,4.0,38.0,0.0842733908427339,False
20,10,Riker Lynch,0.3337980651552481,1.0,40.0,0.1114797611147976,False
20,10,Rumer Willis,0.35976335951120875,1.0,40.0,0.212342402123424,False
20,10,Noah Galloway,0.3064385753335508,3.0,36.0,0.0842733908427339,False
21,1,Gary Busey,0.07328112974154967,9.0,15.0,0.1572016460905349,False
21,1,Alexa PenaVega,0.07564167447119952,5.0,22.0,0.0456397718011409,False
21,1,Carlos PenaVega,0.07767137186856322,3.0,23.0,0.0464547677261613,False
21,1,Victor Espinoza,0.06088794363957934,9.0,15.0,0.0105949470252648,False
21,1,Alek Skarlatos,0.07534554153290121,5.0,22.0,0.0407497962510187,False
21,1,Chaka Khan,0.06089259727317777,12.0,13.0,0.0497147514262428,False
21,1,Andy Grammer,0.07970859741696656,7.0,21.0,0.1116544417277913,False
21,1,Tamar Braxton,0.089388120331001,3.0,23.0,0.1841890790546047,False
21,1,Nick Carter,0.08605345508105611,1.0,24.0,0.1271393643031784,False
21,1,Hayes Grier,0.08252364733271128,7.0,21.0,0.1434392828035859,False
21,1,Bindi Irwin,0.09914843941762103,1.0,24.0,0.28280358598207,False
21,1,Kim Zolciak-Biermann,0.05498365344714928,13.0,12.0,0.0016299918500407,False
21,1,Paula Deen,0.08447382844652333,9.0,15.0,0.2876935615321923,False
21,2,Gary Busey,0.08070213684505316,12.0,16.5,0.1572016460905349,False
21,2,Alexa PenaVega,0.07554850762691549,3.0,23.0,0.0456397718011409,False
21,2,Carlos PenaVega,0.07497836250235214,4.0,22.5,0.0464547677261613,False
21,2,Victor Espinoza,0.02919959446989193,9.0,18.5,0.0105949470252648,True
21,2,Alek Skarlatos,0.07463976691557182,4.0,22.5,0.0407497962510187,False
21,2,Chaka Khan,0.07622229614579491,13.0,15.0,0.0497147514262428,False
21,2,Andy Grammer,0.07970002757892619,8.0,22.0,0.1116544417277913,False
21,2,Tamar Braxton,0.08877453936329759,1.0,24.5,0.1841890790546047,False
21,2,Nick Carter,0.08142244297435405,4.0,22.5,0.1271393643031784,False
21,2,Hayes Grier,0.08245303178507347,4.0,22.5,0.1434392828035859,False
21,2,Bindi Irwin,0.09617759416941403,2.0,24.0,0.28280358598207,False
21,2,Kim Zolciak-Biermann,0.07041998704646074,9.0,18.5,0.0016299918500407,False
21,2,Paula Deen,0.0897617125768927,9.0,18.5,0.2876935615321923,False
21,3,Gary Busey,0.09174627836039262,9.0,25.0,0.1572016460905349,False
21,3,Alexa PenaVega,0.10088786323766646,1.0,36.0,0.0456397718011409,False
21,3,Carlos PenaVega,0.0925077831635316,6.0,31.0,0.0464547677261613,False
21,3,Alek Skarlatos,0.09554090061988225,3.0,33.0,0.0407497962510187,False
21,3,Andy Grammer,0.09459941367678755,8.0,29.0,0.1116544417277913,False
21,3,Tamar Braxton,0.10796369336046442,3.0,33.0,0.1841890790546047,False
21,3,Nick Carter,0.10811458155228088,1.0,36.0,0.1271393643031784,False
21,3,Hayes Grier,0.09922743105635043,7.0,30.0,0.1434392828035859,False
21,3,Bindi Irwin,0.11495738673500824,5.0,32.0,0.28280358598207,False
21,3,Paula Deen,0.09445466823763353,10.0,20.0,0.2876935615321923,False
21,4,Gary Busey,0.05455163588767935,10.0,16.0,0.1572016460905349,True
21,4,Alexa PenaVega,0.09268101777072452,8.0,21.0,0.0456397718011409,False
21,4,Carlos PenaVega,0.09568712391176028,5.0,25.0,0.0464547677261613,False
21,4,Alek Skarlatos,0.09430969607373496,6.0,24.0,0.0407497962510187,False
21,4,Andy Grammer,0.099458814236261,7.0,23.0,0.1116544417277913,False
21,4,Tamar Braxton,0.11236673670270579,2.0,27.0,0.1841890790546047,False
21,4,Nick Carter,0.1071144148779179,2.0,27.0,0.1271393643031784,False
21,4,Hayes Grier,0.10831699059825738,2.0,27.0,0.1434392828035859,False
21,4,Bindi Irwin,0.124050067576936,1.0,28.0,0.28280358598207,False
21,4,Paula Deen,0.11146350236401789,9.0,18.0,0.2876935615321923,False
21,5,Alexa PenaVega,0.11448802463652459,1.0,40.0,0.0456397718011409,False
21,5,Carlos PenaVega,0.11264067782465127,2.0,39.0,0.0464547677261613,False
21,5,Alek Skarlatos,0.09352194560653841,7.0,29.0,0.0407497962510187,False
21,5,Andy Grammer,0.11308483370569254,4.0,36.0,0.1116544417277913,False
21,5,Tamar Braxton,0.10689243742275309,7.0,29.0,0.1841890790546047,False
21,5,Nick Carter,0.11290172441709394,5.0,35.0,0.1271393643031784,False
21,5,Hayes Grier,0.10494631934700416,6.0,30.0,0.1434392828035859,False
21,5,Bindi Irwin,0.130671395589217,3.0,37.0,0.28280358598207,False
21,5,Paula Deen,0.11085264145052554,9.0,26.0,0.2876935615321923,False
21,6,Alexa PenaVega,0.10453581668017534,7.0,30.0,0.0456397718011409,False
21,6,Carlos PenaVega,0.11096233797020678,5.0,38.0,0.0464547677261613,False
21,6,Alek Skarlatos,0.10407000016925438,7.0,30.0,0.0407497962510187,False
21,6,Andy Grammer,0.11952296318040467,1.0,40.0,0.1116544417277913,False
21,6,Tamar Braxton,0.1262520233295269,1.0,40.0,0.1841890790546047,False
21,6,Nick Carter,0.11956277021109396,4.0,39.0,0.1271393643031784,False
21,6,Hayes Grier,0.1123112978093593,6.0,32.0,0.1434392828035859,False
21,6,Bindi Irwin,0.13498853500671015,1.0,40.0,0.28280358598207,False
21,6,Paula Deen,0.06779425564326413,9.0,24.0,0.2876935615321923,True
21,7,Alexa PenaVega,0.12781958428772983,5.0,27.5,0.0456397718011409,False
21,7,Carlos PenaVega,0.127601037409225,2.0,28.0,0.0464547677261613,False
21,7,Alek Skarlatos,0.12770476683302134,8.0,26.5,0.0407497962510187,False
21,7,Andy Grammer,0.13339678411529793,2.0,28.0,0.1116544417277913,False
21,7,Tamar Braxton,0.1394037209350769,6.0,27.0,0.1841890790546047,False
21,7,Nick Carter,0.13422474212820487,6.0,27.0,0.1271393643031784,False
21,7,Hayes Grier,0.0594357735591414,2.0,28.0,0.1434392828035859,True
21,7,Bindi Irwin,0.15041359073230406,1.0,29.0,0.28280358598207,False
21,8,Alexa PenaVega,0.14341859431603388,5.0,26.9998,0.0456397718011409,False
21,8,Carlos PenaVega,0.14482356111960998,2.0,28.9998,0.0464547677261613,False
21,8,Alek Skarlatos,0.1439716609860933,6.0,25.0,0.0407497962510187,False
21,8,Andy Grammer,0.07723982940425543,7.0,23.9998,0.1116544417277913,True
21,8,Tamar Braxton,0.15900563852733696,3.0,28.0,0.1841890790546047,False
21,8,Nick Carter,0.16090410758081558,1.0,33.0,0.1271393643031784,False
21,8,Bindi Irwin,0.170636608065854,3.0,28.0,0.28280358598207,False
21,9,Alexa PenaVega,0.07628855332686167,1.0,30.0,0.0456397718011409,True
21,9,Carlos PenaVega,0.17397903764455103,4.0,27.0,0.0464547677261613,False
21,9,Alek Skarlatos,0.17587278603627599,5.0,25.5,0.0407497962510187,False
21,9,Tamar Braxton,0.19040991748701802,6.0,24.5,0.1841890790546047,False
21,9,Nick Carter,0.18161387073145682,3.0,27.5,0.1271393643031784,False
21,9,Bindi Irwin,0.20183583477384015,1.0,30.0,0.28280358598207,False
21,10,Carlos PenaVega,0.24068024484866807,1.0,31.5,0.0464547677261613,False
21,10,Alek Skarlatos,0.2268449232909995,3.0,28.5,0.0407497962510187,False
21,10,Nick Carter,0.23905031134575888,4.0,27.0,0.1271393643031784,False
21,10,Bindi Irwin,0.2934245205145807,1.0,31.5,0.28280358598207,False
21,11,Carlos PenaVega,0.14316292918428308,1.0,30.0,0.0464547677261613,True
21,11,Alek Skarlatos,0.27048017104180994,4.0,27.9999,0.0407497962510187,False
21,11,Nick Carter,0.2797289099542036,1.0,30.0,0.1271393643031784,False
21,11,Bindi Irwin,0.3066279898197104,1.0,30.0,0.28280358598207,False
22,1,Mischa Barton,0.07617920025679789,10.0,16.0,0.10804224207961,False
22,1,Kim Fields,0.08408985133696567,8.0,20.0,0.1153533712428919,False
22,1,Jodie Sweetin,0.08897454848425974,8.0,20.0,0.1681559707554833,False
22,1,Doug Flutie,0.07130081970714668,11.0,15.0,0.0771730300568643,False
22,1,Von Miller,0.08603959837093558,4.0,21.0,0.1153533712428919,False
22,1,Antonio Brown,0.08707922888235609,4.0,21.0,0.1283509341998375,False
22,1,Paige VanZant,0.08927567295504575,4.0,21.0,0.1535337124289195,False
22,1,Geraldo Rivera,0.06575685943934498,12.0,13.0,0.0544272948822095,False
22,1,Nyle DiMarco,0.09094976577813675,1.0,23.0,0.1307879772542648,False
22,1,Ginger Zee,0.08985822863520272,1.0,23.0,0.1153533712428919,False
22,1,Wanya Morris,0.0810580795274221,1.0,23.0,0.0219333874898456,False
22,1,Marla Maples,0.08943814662638551,4.0,21.0,0.1543460601137286,False
22,2,Mischa Barton,0.08238798696185003,11.0,15.0,0.10804224207961,False
22,2,Kim Fields,0.08465879522129266,9.0,19.0,0.1153533712428919,False
22,2,Jodie Sweetin,0.09236257630286272,3.0,21.0,0.1681559707554833,False
22,2,Doug Flutie,0.08283091655845423,5.0,20.0,0.0771730300568643,False
22,2,Von Miller,0.08597001384096595,5.0,20.0,0.1153533712428919,False
22,2,Antonio Brown,0.08598819716153346,9.0,19.0,0.1283509341998375,False
22,2,Paige VanZant,0.09589293488814309,1.0,24.0,0.1535337124289195,False
22,2,Geraldo Rivera,0.04109588373507994,12.0,13.0,0.0544272948822095,True
22,2,Nyle DiMarco,0.08758949587169966,5.0,20.0,0.1307879772542648,False
22,2,Ginger Zee,0.08754413292018438,3.0,21.0,0.1153533712428919,False
22,2,Wanya Morris,0.08415675394603854,1.0,24.0,0.0219333874898456,False
22,2,Marla Maples,0.08952231259189801,5.0,20.0,0.1543460601137286,False
22,3,Mischa Barton,0.04320539942578159,11.0,18.0,0.10804224207961,True
22,3,Kim Fields,0.09497350083405956,5.0,22.0,0.1153533712428919,False
22,3,Jodie Sweetin,0.10083076732181415,3.0,23.0,0.1681559707554833,False
22,3,Doug Flutie,0.09114184309621949,8.0,20.0,0.0771730300568643,False
22,3,Von Miller,0.09388280080744749,8.0,20.0,0.1153533712428919,False
22,3,Antonio Brown,0.09494171298994694,8.0,20.0,0.1283509341998375,False
22,3,Paige VanZant,0.09965982949550792,3.0,23.0,0.1535337124289195,False
22,3,Nyle DiMarco,0.10046447012923912,1.0,25.0,0.1307879772542648,False
22,3,Ginger Zee,0.09431005473580256,6.0,21.0,0.1153533712428919,False
22,3,Wanya Morris,0.08884997952200616,2.0,24.0,0.0219333874898456,False
22,3,Marla Maples,0.09773964164217616,6.0,21.0,0.1543460601137286,False
22,4,Kim Fields,0.10406038380702236,6.0,32.0,0.1153533712428919,False
22,4,Jodie Sweetin,0.10583348183626434,9.0,27.0,0.1681559707554833,False
22,4,Doug Flutie,0.10278070051646172,10.0,24.0,0.0771730300568643,False
22,4,Von Miller,0.10382031001462104,6.0,32.0,0.1153533712428919,False
22,4,Antonio Brown,0.10755854649442205,3.0,35.0,0.1283509341998375,False
22,4,Paige VanZant,0.11132536183326802,1.0,36.0,0.1535337124289195,False
22,4,Nyle DiMarco,0.10662705285851534,5.0,34.0,0.1307879772542648,False
22,4,Ginger Zee,0.10800540161482397,1.0,36.0,0.1153533712428919,False
22,4,Wanya Morris,0.09950623904916421,3.0,35.0,0.0219333874898456,False
22,4,Marla Maples,0.05048252197543719,8.0,28.0,0.1543460601137286,True
22,5,Kim Fields,0.10583445681271214,7.0,28.0,0.1153533712428919,False
22,5,Jodie Sweetin,0.1252877003390857,2.0,35.0,0.1681559707554833,False
22,5,Doug Flutie,0.10222173105189655,7.0,28.0,0.0771730300568643,False
22,5,Von Miller,0.10792241555376215,6.0,29.0,0.1153533712428919,False
22,5,Antonio Brown,0.10312939972569335,9.0,26.0,0.1283509341998375,False
22,5,Paige VanZant,0.11583049270751453,4.0,31.0,0.1535337124289195,False
22,5,Nyle DiMarco,0.12524600855333506,1.0,37.0,0.1307879772542648,False
22,5,Ginger Zee,0.11406430524254861,3.0,32.0,0.1153533712428919,False
22,5,Wanya Morris,0.10046349001344912,5.0,30.0,0.0219333874898456,False
22,6,Kim Fields,0.11586025406575536,6.0,24.0,0.1153533712428919,False
22,6,Jodie Sweetin,0.12147230552000796,4.0,25.0,0.1681559707554833,False
22,6,Doug Flutie,0.05682515827894149,9.0,21.0,0.0771730300568643,True
22,6,Von Miller,0.11587121613200005,6.0,24.0,0.1153533712428919,False
22,6,Antonio Brown,0.12006965268466466,3.0,27.0,0.1283509341998375,False
22,6,Paige VanZant,0.1243393535908455,2.0,28.0,0.1535337124289195,False
22,6,Nyle DiMarco,0.11782461410224666,4.0,25.0,0.1307879772542648,False
22,6,Ginger Zee,0.11590677090225983,6.0,24.0,0.1153533712428919,False
22,6,Wanya Morris,0.11183067472327697,1.0,29.0,0.0219333874898456,False
22,7,Kim Fields,0.06123311145193535,5.0,26.0,0.1153533712428919,True
22,7,Jodie Sweetin,0.13796156382973065,8.0,25.5,0.1681559707554833,False
22,7,Von Miller,0.1335212364969198,5.0,26.0,0.1153533712428919,False
22,7,Antonio Brown,0.13491302730559915,5.0,26.0,0.1283509341998375,False
22,7,Paige VanZant,0.13744987019364768,2.0,27.5,0.1535337124289195,False
22,7,Nyle DiMarco,0.13579116183112738,1.0,28.0,0.1307879772542648,False
22,7,Ginger Zee,0.13391455512998604,2.0,27.5,0.1153533712428919,False
22,7,Wanya Morris,0.12521547376104675,2.0,27.5,0.0219333874898456,False
22,8,Jodie Sweetin,0.08387828133529888,1.0,30.0,0.1681559707554833,True
22,8,Antonio Brown,0.1850736520442666,5.0,27.0,0.1283509341998375,False
22,8,Paige VanZant,0.18629083560663465,4.0,28.0,0.1535337124289195,False
22,8,Nyle DiMarco,0.18360912034337837,3.0,29.0,0.1307879772542648,False
22,8,Ginger Zee,0.18214843843515732,1.0,30.0,0.1153533712428919,False
22,8,Wanya Morris,0.17899967223526536,6.0,25.0,0.0219333874898456,False
22,9,Antonio Brown,0.11625452995446992,5.0,27.5,0.1283509341998375,True
22,9,Paige VanZant,0.2280227131836045,2.0,29.5,0.1535337124289195,False
22,9,Nyle DiMarco,0.22415272757200322,3.0,28.5,0.1307879772542648,False
22,9,Ginger Zee,0.22241974140701753,4.0,28.0,0.1153533712428919,False
22,9,Wanya Morris,0.20915028788291223,1.0,30.0,0.0219333874898456,False
22,10,Paige VanZant,0.3436547070026207,1.0,29.666600000000003,0.1535337124289195,False
22,10,Nyle DiMarco,0.3325557143339092,2.0,28.9998,0.1307879772542648,False
22,10,Ginger Zee,0.32378957866347186,3.0,28.3332,0.1153533712428919,False
23,1,Jake T. Austin,0.063459820098576,11.0,22.0,0.0005512679162072,False
23,1,Maureen McCormick,0.07117337864829093,11.0,22.0,0.1038251366120218,False
23,1,Marilu Henner,0.075144827777086,3.0,27.0,0.058287795992714,False
23,1,Ryan Lochte,0.0871112653606009,9.0,24.0,0.2768670309653916,False
23,1,Calvin Johnson Jr.,0.06940718905757502,5.0,26.0,0.0005512679162072,False
23,1,Laurie Hernandez,0.0821144067563356,1.0,31.0,0.0673952641165755,False
23,1,Amber Rose,0.0962300679131967,9.0,24.0,0.3989071038251366,False
23,1,Rick Perry,0.061993027562046554,13.0,20.0,0.02367941712204,False
23,1,James Hinchcliffe,0.07904967635083673,1.0,31.0,0.0309653916211293,False
23,1,Babyface,0.0713700852150032,5.0,26.0,0.0273224043715847,False
23,1,Vanilla Ice,0.08092709348644093,7.0,25.0,0.1712204007285974,False
23,1,Jana Kramer,0.0903994342219369,3.0,27.0,0.2604735883424408,False
23,1,Terra Jole,0.07161972755207424,7.0,25.0,0.0491803278688524,False
23,2,Jake T. Austin,0.032676749359941686,10.0,24.0,0.0005512679162072,True
23,2,Maureen McCormick,0.07789418915813219,8.0,26.0,0.1038251366120218,False
23,2,Marilu Henner,0.07553891789524246,7.0,27.0,0.058287795992714,False
23,2,Ryan Lochte,0.08754955719218765,10.0,24.0,0.2768670309653916,False
23,2,Calvin Johnson Jr.,0.07245287295094512,6.0,28.0,0.0005512679162072,False
23,2,Laurie Hernandez,0.08143079696812047,1.0,32.0,0.0673952641165755,False
23,2,Amber Rose,0.09538181515986496,10.0,24.0,0.3989071038251366,False
23,2,Rick Perry,0.07360952636857498,13.0,22.0,0.02367941712204,False
