season,week,celebrity_name,vote_mean,system_type
15,6,Apolo Anton Ohno,0.1364489721874724,Percentile
15,6,Emmitt Smith,0.13940922187826985,Percentile
15,6,Shawn Johnson,0.13793494282943677,Percentile
15,6,Melissa Rycroft,0.1369788004480187,Percentile
15,7,Gilles Marini,0.14165670084391002,Percentile
15,7,Kirstie Alley,0.12751875353650924,Percentile
15,7,Kelly Monaco,0.1481073364589876,Percentile
15,7,Apolo Anton Ohno,0.13712845849444,Percentile
15,7,Emmitt Smith,0.14586667348221471,Percentile
15,7,Shawn Johnson,0.14888223277406154,Percentile
15,7,Melissa Rycroft,0.15083984440987783,Percentile
15,8,Gilles Marini,0.03914976009530347,Percentile
15,8,Kirstie Alley,0.16185677252269856,Percentile
15,8,Kelly Monaco,0.16284919358865155,Percentile
15,8,Apolo Anton Ohno,0.158874496250484,Percentile
15,8,Emmitt Smith,0.15819050154742564,Percentile
15,8,Shawn Johnson,0.1604901940360313,Percentile
15,8,Melissa Rycroft,0.1585890819594052,Percentile
15,9,Kelly Monaco,0.23563104907881022,Percentile
15,9,Apolo Anton Ohno,0.07612148915312367,Percentile
15,9,Emmitt Smith,0.23366962495034466,Percentile
15,9,Shawn Johnson,0.22970314541651976,Percentile
15,9,Melissa Rycroft,0.22487469140120234,Percentile
15,10,Kelly Monaco,0.3410059837458835,Percentile
15,10,Shawn Johnson,0.33325657475916654,Percentile
15,10,Melissa Rycroft,0.3257374414949502,Percentile
16,1,Ingo Rademacher,0.08189457867170621,Percentile
16,1,Zendaya,0.10737696864914126,Percentile
16,1,Dorothy Hamill,0.0836979234676346,Percentile
16,1,Victor Ortiz,0.0767086557362605,Percentile
16,1,Alexandra Raisman,0.08575522913941615,Percentile
16,1,Jacoby Jones,0.08369029236614915,Percentile
16,1,D. L. Hughley,0.06551779368401106,Percentile
16,1,Andy Dick,0.07762663463772002,Percentile
16,1,Wynonna Judd,0.08109619317558331,Percentile
16,1,Kellie Pickler,0.0913787849985592,Percentile
16,1,Lisa Vanderpump,0.08022620311902014,Percentile
16,1,Sean Lowe,0.085030742354798,Percentile
16,2,Ingo Rademacher,0.08000984879665163,Percentile
16,2,Zendaya,0.11188305946331771,Percentile
16,2,Dorothy Hamill,0.06998856853185313,Percentile
16,2,Victor Ortiz,0.07720490805013493,Percentile
16,2,Alexandra Raisman,0.08779434828878264,Percentile
16,2,Jacoby Jones,0.0867890642266465,Percentile
16,2,D. L. Hughley,0.07206446215371189,Percentile
16,2,Andy Dick,0.08090147553955032,Percentile
16,2,Wynonna Judd,0.07488191830901136,Percentile
16,2,Kellie Pickler,0.09745083684908364,Percentile
16,2,Lisa Vanderpump,0.0791408755382472,Percentile
16,2,Sean Lowe,0.08189063425300852,Percentile
16,3,Ingo Rademacher,0.09289975944669135,Percentile
16,3,Zendaya,0.12083514641339112,Percentile
16,3,Victor Ortiz,0.0962328817357016,Percentile
16,3,Alexandra Raisman,0.09189802112350691,Percentile
16,3,Jacoby Jones,0.09841584432513406,Percentile
16,3,D. L. Hughley,0.09255639658899777,Percentile
16,3,Andy Dick,0.09246596871381998,Percentile
16,3,Wynonna Judd,0.021964991517198804,Percentile
16,3,Kellie Pickler,0.10373416062257623,Percentile
16,3,Lisa Vanderpump,0.09538711415358557,Percentile
16,3,Sean Lowe,0.09360971535939648,Percentile
16,4,Ingo Rademacher,0.1031662790943589,Percentile
16,4,Zendaya,0.12687233763543046,Percentile
16,4,Victor Ortiz,0.1045962766340348,Percentile
16,4,Alexandra Raisman,0.10928944557676966,Percentile
16,4,Jacoby Jones,0.10476571677014546,Percentile
16,4,D. L. Hughley,0.1032601323337645,Percentile
16,4,Andy Dick,0.105381519913574,Percentile
16,4,Kellie Pickler,0.11288542274931404,Percentile
16,4,Lisa Vanderpump,0.023923435318494658,Percentile
16,4,Sean Lowe,0.10585943397411372,Percentile
16,5,Ingo Rademacher,0.11275196219763182,Percentile
16,5,Zendaya,0.14658396448619232,Percentile
16,5,Victor Ortiz,0.11100119429711025,Percentile
16,5,Alexandra Raisman,0.11889946247402933,Percentile
16,5,Jacoby Jones,0.11951538081566779,Percentile
16,5,D. L. Hughley,0.02992894640326093,Percentile
16,5,Andy Dick,0.11759184839393921,Percentile
16,5,Kellie Pickler,0.1274425669216226,Percentile
16,5,Sean Lowe,0.11628467401054568,Percentile
16,6,Ingo Rademacher,0.12994525745323984,Percentile
16,6,Zendaya,0.15513114406124626,Percentile
16,6,Victor Ortiz,0.0348939269226529,Percentile
16,6,Alexandra Raisman,0.13688452038453827,Percentile
16,6,Jacoby Jones,0.13222227618212887,Percentile
16,6,Andy Dick,0.13234835485884733,Percentile
16,6,Kellie Pickler,0.1413159182308911,Percentile
16,6,Sean Lowe,0.13725860190645514,Percentile
16,7,Ingo Rademacher,0.14749120201100463,Percentile
16,7,Zendaya,0.18344160411240956,Percentile
16,7,Alexandra Raisman,0.16274926347683014,Percentile
16,7,Jacoby Jones,0.1484364690594547,Percentile
16,7,Andy Dick,0.05242958414058979,Percentile
16,7,Kellie Pickler,0.15692664487444993,Percentile
16,7,Sean Lowe,0.14852523232526116,Percentile
16,8,Ingo Rademacher,0.17763352322763956,Percentile
16,8,Zendaya,0.20789266995534822,Percentile
16,8,Alexandra Raisman,0.18190353795085523,Percentile
16,8,Jacoby Jones,0.17990672862032592,Percentile
16,8,Kellie Pickler,0.18771017106333165,Percentile
16,8,Sean Lowe,0.06495336918249968,Percentile
16,9,Ingo Rademacher,0.08262850497759185,Percentile
16,9,Zendaya,0.24465227426299382,Percentile
16,9,Alexandra Raisman,0.22204715636102196,Percentile
16,9,Jacoby Jones,0.22413203578454086,Percentile
16,9,Kellie Pickler,0.2265400286138518,Percentile
16,10,Zendaya,0.29872171951429727,Percentile
16,10,Alexandra Raisman,0.11969819265167672,Percentile
16,10,Jacoby Jones,0.28959491087064465,Percentile
16,10,Kellie Pickler,0.2919851769633812,Percentile
17,1,Valerie Harper,0.08293548641962324,Percentile
17,1,Brant Daugherty,0.08603209713847526,Percentile
17,1,Elizabeth Berkley Lauren,0.08565124561937841,Percentile
17,1,Leah Remini,0.08055824043411913,Percentile
17,1,Corbin Bleu,0.08622154295457735,Percentile
17,1,Amber Riley,0.09294522850475481,Percentile
17,1,Keyshawn Johnson,0.0757922333896533,Percentile
17,1,Bill Engvall,0.07716344532320323,Percentile
17,1,Christina Milian,0.08335215375558337,Percentile
17,1,"Nicole ""Snooki"" Polizzi",0.08546499202458874,Percentile
17,1,Jack Osbourne,0.0850271767998371,Percentile
17,1,Bill Nye,0.07885615763620572,Percentile
17,2,Valerie Harper,0.08870629772369096,Percentile
17,2,Brant Daugherty,0.09019111859916625,Percentile
17,2,Elizabeth Berkley Lauren,0.09031315508355295,Percentile
17,2,Leah Remini,0.0896724976027503,Percentile
17,2,Corbin Bleu,0.09098415114842795,Percentile
17,2,Amber Riley,0.08772592025125416,Percentile
17,2,Keyshawn Johnson,0.01665032574174299,Percentile
17,2,Bill Engvall,0.08748853536735018,Percentile
17,2,Christina Milian,0.08943442453122505,Percentile
17,2,"Nicole ""Snooki"" Polizzi",0.08541753988523779,Percentile
17,2,Jack Osbourne,0.08703906845497933,Percentile
17,2,Bill Nye,0.0963769656106218,Percentile
17,3,Valerie Harper,0.0987362728760005,Percentile
17,3,Brant Daugherty,0.1019855359453185,Percentile
17,3,Elizabeth Berkley Lauren,0.10022206602677226,Percentile
17,3,Leah Remini,0.09566677328365526,Percentile
17,3,Corbin Bleu,0.0979699614592465,Percentile
17,3,Amber Riley,0.09698398847309174,Percentile
17,3,Bill Engvall,0.09583685614336386,Percentile
17,3,Christina Milian,0.09741648527331417,Percentile
17,3,"Nicole ""Snooki"" Polizzi",0.09709681005648638,Percentile
17,3,Jack Osbourne,0.0929523877224152,Percentile
17,3,Bill Nye,0.025132862740335635,Percentile
17,4,Valerie Harper,0.025281365703773862,Percentile
17,4,Brant Daugherty,0.10548855460578345,Percentile
17,4,Elizabeth Berkley Lauren,0.11121420959012353,Percentile
17,4,Leah Remini,0.10455869223731684,Percentile
17,4,Corbin Bleu,0.11584813863801535,Percentile
17,4,Amber Riley,0.11050622056095998,Percentile
17,4,Bill Engvall,0.10371747074529293,Percentile
17,4,Christina Milian,0.10876096489427327,Percentile
17,4,"Nicole ""Snooki"" Polizzi",0.10695142929861379,Percentile
17,4,Jack Osbourne,0.10767295372584602,Percentile
17,5,Brant Daugherty,0.12178995348958659,Percentile
17,5,Elizabeth Berkley Lauren,0.12277616601486649,Percentile
17,5,Leah Remini,0.12973613063132838,Percentile
17,5,Corbin Bleu,0.1193608841471352,Percentile
17,5,Amber Riley,0.12027384448122928,Percentile
17,5,Bill Engvall,0.12604773657423243,Percentile
17,5,Christina Milian,0.021303526999112178,Percentile
17,5,"Nicole ""Snooki"" Polizzi",0.11987499583911916,Percentile
17,5,Jack Osbourne,0.1188367618233907,Percentile
17,6,Brant Daugherty,0.13187369981127067,Percentile
17,6,Elizabeth Berkley Lauren,0.13282384075130566,Percentile
17,6,Leah Remini,0.1220447708517809,Percentile
17,6,Corbin Bleu,0.12162495760069393,Percentile
17,6,Amber Riley,0.13049780392380833,Percentile
17,6,Bill Engvall,0.11138720848529372,Percentile
17,6,"Nicole ""Snooki"" Polizzi",0.12867406946696244,Percentile
17,6,Jack Osbourne,0.1210736491088844,Percentile
17,7,Brant Daugherty,0.1383833336521744,Percentile
17,7,Elizabeth Berkley Lauren,0.1422106219272551,Percentile
17,7,Leah Remini,0.1406420790861562,Percentile
17,7,Corbin Bleu,0.1391459884853602,Percentile
17,7,Amber Riley,0.13547528883017096,Percentile
17,7,Bill Engvall,0.13780824938921662,Percentile
17,7,"Nicole ""Snooki"" Polizzi",0.030744722111983327,Percentile
17,7,Jack Osbourne,0.13558971651768292,Percentile
17,8,Brant Daugherty,0.03986757714328719,Percentile
17,8,Elizabeth Berkley Lauren,0.1582498099480829,Percentile
17,8,Leah Remini,0.16127169557045332,Percentile
17,8,Corbin Bleu,0.16403529499779787,Percentile
17,8,Amber Riley,0.15805188915464474,Percentile
17,8,Bill Engvall,0.16152539351832462,Percentile
17,8,Jack Osbourne,0.15699833966740875,Percentile
17,9,Elizabeth Berkley Lauren,0.05005112915796279,Percentile
17,9,Leah Remini,0.18637354905953146,Percentile
17,9,Corbin Bleu,0.19165640218159444,Percentile
17,9,Amber Riley,0.1878288950867925,Percentile
17,9,Bill Engvall,0.1983633022233381,Percentile
17,9,Jack Osbourne,0.1857267222907817,Percentile
17,10,Leah Remini,0.08168933693305441,Percentile
17,10,Corbin Bleu,0.22578422782537258,Percentile
17,10,Amber Riley,0.23063364079818438,Percentile
17,10,Bill Engvall,0.2333981850617505,Percentile
17,10,Jack Osbourne,0.2284946093816387,Percentile
17,11,Corbin Bleu,0.29285770694402924,Percentile
17,11,Amber Riley,0.2951424026025644,Percentile
17,11,Bill Engvall,0.12495840755397676,Percentile
17,11,Jack Osbourne,0.28704148289942916,Percentile
18,1,Billy Dee Williams,0.06862533573362904,Percentile
18,1,Danica McKellar,0.08705616425800997,Percentile
18,1,James Maslow,0.0823624968867351,Percentile
18,1,Candace Cameron Bure,0.08727860785858313,Percentile
18,1,Sean Avery,0.0801020409464191,Percentile
18,1,Diana Nyad,0.07621612156493875,Percentile
18,1,Charlie White,0.08944276127207633,Percentile
18,1,Amy Purdy,0.08945741326401273,Percentile
18,1,Meryl Davis,0.09040344502560109,Percentile
18,1,Drew Carey,0.08009986202609833,Percentile
18,1,Cody Simpson,0.08535387815336831,Percentile
18,1,NeNe Leakes,0.08360187301052807,Percentile
18,2,Billy Dee Williams,0.10684196823151644,Percentile
18,2,Danica McKellar,0.0940801182474866,Percentile
18,2,James Maslow,0.09999343773608063,Percentile
18,2,Candace Cameron Bure,0.09429391538210134,Percentile
18,2,Sean Avery,0.01579375750569322,Percentile
18,2,Charlie White,0.09699222668447742,Percentile
18,2,Amy Purdy,0.10019405966700574,Percentile
18,2,Meryl Davis,0.09749577414883949,Percentile
18,2,Drew Carey,0.09397623331498361,Percentile
18,2,Cody Simpson,0.10027989990079168,Percentile
18,2,NeNe Leakes,0.10005860918102358,Percentile
18,3,Danica McKellar,0.11662175099171115,Percentile
18,3,James Maslow,0.11378636376461237,Percentile
18,3,Candace Cameron Bure,0.10440926231247598,Percentile
18,3,Charlie White,0.11163799734116267,Percentile
18,3,Amy Purdy,0.1149499537817915,Percentile
18,3,Meryl Davis,0.11798731120812798,Percentile
18,3,Drew Carey,0.10094833712195286,Percentile
18,3,Cody Simpson,0.10946159426034927,Percentile
18,3,NeNe Leakes,0.11019742921781622,Percentile
18,4,Danica McKellar,0.10643021689034897,Percentile
18,4,James Maslow,0.11538847013435576,Percentile
18,4,Candace Cameron Bure,0.09946667929963288,Percentile
18,4,Charlie White,0.10780889796438363,Percentile
18,4,Amy Purdy,0.11322422412685808,Percentile
18,4,Meryl Davis,0.12418572242864163,Percentile
18,4,Drew Carey,0.11198605148513009,Percentile
18,4,Cody Simpson,0.10763335914342304,Percentile
18,4,NeNe Leakes,0.11387637852722564,Percentile
18,5,Danica McKellar,0.11978772439021573,Percentile
18,5,James Maslow,0.12279316792568028,Percentile
18,5,Candace Cameron Bure,0.12168610621948599,Percentile
18,5,Charlie White,0.12048976600045312,Percentile
18,5,Amy Purdy,0.12006106170484897,Percentile
18,5,Meryl Davis,0.11971135120672942,Percentile
18,5,Drew Carey,0.1284142766213432,Percentile
18,5,Cody Simpson,0.02531507301531616,Percentile
18,5,NeNe Leakes,0.1217414729159271,Percentile
18,6,Danica McKellar,0.13848182279461743,Percentile
18,6,James Maslow,0.13647810826609452,Percentile
18,6,Candace Cameron Bure,0.13483176364354763,Percentile
18,6,Charlie White,0.13365919967508316,Percentile
18,6,Amy Purdy,0.13968480096939884,Percentile
18,6,Meryl Davis,0.14085719008774844,Percentile
18,6,Drew Carey,0.03353460616130793,Percentile
18,6,NeNe Leakes,0.14247250840220257,Percentile
18,7,Danica McKellar,0.16077766751505582,Percentile
18,7,James Maslow,0.15457603110967344,Percentile
18,7,Candace Cameron Bure,0.1605531702507474,Percentile
18,7,Charlie White,0.15414651528425716,Percentile
18,7,Amy Purdy,0.16110187342318544,Percentile
18,7,Meryl Davis,0.16375866588783203,Percentile
18,7,NeNe Leakes,0.04508607652924882,Percentile
18,8,Danica McKellar,0.053437813976094574,Percentile
18,8,James Maslow,0.19053655348325468,Percentile
18,8,Candace Cameron Bure,0.18748884340391583,Percentile
18,8,Charlie White,0.18701551686600326,Percentile
18,8,Amy Purdy,0.1870953487018587,Percentile
18,8,Meryl Davis,0.19442592356887245,Percentile
18,9,James Maslow,0.2322710063030556,Percentile
18,9,Candace Cameron Bure,0.23010517411529924,Percentile
18,9,Charlie White,0.07643946095628788,Percentile
18,9,Amy Purdy,0.23215518300412613,Percentile
18,9,Meryl Davis,0.22902917562123193,Percentile
18,10,James Maslow,0.11827903027373247,Percentile
18,10,Candace Cameron Bure,0.2961963806462687,Percentile
18,10,Amy Purdy,0.2968571920816343,Percentile
18,10,Meryl Davis,0.2886673969983647,Percentile
19,1,Antonio Sabato Jr.,0.07952751219228894,Percentile
19,1,Jonathan Bennett,0.0819312591465208,Percentile
19,1,Lea Thompson,0.0849407018137065,Percentile
19,1,Janel Parrish,0.07837422866377364,Percentile
19,1,Alfonso Ribeiro,0.08481879895894556,Percentile
19,1,Lolo Jones,0.014717658543003758,Percentile
19,1,Randy Couture,0.08051293215647025,Percentile
19,1,Tommy Chong,0.07799527377482687,Percentile
19,1,Betsey Johnson,0.0843400572049192,Percentile
19,1,Michael Waltrip,0.07722772694371807,Percentile
19,1,Tavis Smiley,0.08145348120398072,Percentile
19,1,Bethany Mota,0.08558599910709738,Percentile
19,1,Sadie Robertson,0.08857437029074798,Percentile
19,2,Antonio Sabato Jr.,0.08628593069018796,Percentile
19,2,Jonathan Bennett,0.08644421508683897,Percentile
19,2,Lea Thompson,0.09137210318052627,Percentile
19,2,Janel Parrish,0.08937815150906334,Percentile
19,2,Alfonso Ribeiro,0.08921502556117779,Percentile
19,2,Randy Couture,0.08775829734265952,Percentile
19,2,Tommy Chong,0.08628128128673024,Percentile
19,2,Betsey Johnson,0.08937243231510432,Percentile
19,2,Michael Waltrip,0.09451374849526965,Percentile
19,2,Tavis Smiley,0.013679759887659387,Percentile
19,2,Bethany Mota,0.09174216026891066,Percentile
19,2,Sadie Robertson,0.09395689437587189,Percentile
19,3,Antonio Sabato Jr.,0.09315705696736983,Percentile
19,3,Jonathan Bennett,0.09231259217785934,Percentile
19,3,Lea Thompson,0.09337457508111713,Percentile
19,3,Janel Parrish,0.10221099501705129,Percentile
19,3,Alfonso Ribeiro,0.09618488865071863,Percentile
19,3,Randy Couture,0.019228959557436413,Percentile
19,3,Tommy Chong,0.09797638736045201,Percentile
19,3,Betsey Johnson,0.0949805319547772,Percentile
19,3,Michael Waltrip,0.09754733252325193,Percentile
19,3,Bethany Mota,0.11116792620035089,Percentile
19,3,Sadie Robertson,0.10185875450961468,Percentile
19,4,Antonio Sabato Jr.,0.10438373415471852,Percentile
19,4,Jonathan Bennett,0.1099259285434312,Percentile
19,4,Lea Thompson,0.10973262085511472,Percentile
19,4,Janel Parrish,0.10682755820409502,Percentile
19,4,Alfonso Ribeiro,0.11481562087542706,Percentile
19,4,Tommy Chong,0.10568912930451776,Percentile
19,4,Betsey Johnson,0.02026016736475911,Percentile
19,4,Michael Waltrip,0.10782627836623004,Percentile
19,4,Bethany Mota,0.10903566895298202,Percentile
19,4,Sadie Robertson,0.11150329337872497,Percentile
19,5,Antonio Sabato Jr.,0.10742252059866178,Percentile
19,5,Jonathan Bennett,0.09848900419569942,Percentile
19,5,Lea Thompson,0.12129657349897377,Percentile
19,5,Janel Parrish,0.1144956343315574,Percentile
19,5,Alfonso Ribeiro,0.1196186144074374,Percentile
19,5,Tommy Chong,0.09680312005165567,Percentile
19,5,Michael Waltrip,0.091689997177074,Percentile
19,5,Bethany Mota,0.12036502176036576,Percentile
19,5,Sadie Robertson,0.12981951397857502,Percentile
19,6,Antonio Sabato Jr.,0.12328801434568967,Percentile
19,6,Jonathan Bennett,0.022772030637092773,Percentile
19,6,Lea Thompson,0.12133051169559624,Percentile
19,6,Janel Parrish,0.11735131784961457,Percentile
19,6,Alfonso Ribeiro,0.12408896953095189,Percentile
19,6,Tommy Chong,0.12211603347542249,Percentile
19,6,Michael Waltrip,0.12130064344579655,Percentile
19,6,Bethany Mota,0.12286441882347618,Percentile
19,6,Sadie Robertson,0.12488806019636008,Percentile
19,7,Antonio Sabato Jr.,0.03245533812976677,Percentile
19,7,Lea Thompson,0.13737519724084893,Percentile
19,7,Janel Parrish,0.13795463655541765,Percentile
19,7,Alfonso Ribeiro,0.13364063943886173,Percentile
19,7,Tommy Chong,0.1364882976547703,Percentile
19,7,Michael Waltrip,0.13738876744448417,Percentile
19,7,Bethany Mota,0.14798520553116357,Percentile
19,7,Sadie Robertson,0.13671191800468652,Percentile
19,8,Lea Thompson,0.14676420542050728,Percentile
19,8,Janel Parrish,0.16715465745942476,Percentile
19,8,Alfonso Ribeiro,0.1587545898440061,Percentile
19,8,Tommy Chong,0.15124220394466292,Percentile
19,8,Michael Waltrip,0.050094881464082704,Percentile
19,8,Bethany Mota,0.16633651269842165,Percentile
19,8,Sadie Robertson,0.15965294916889494,Percentile
19,9,Lea Thompson,0.054539088045398344,Percentile
19,9,Janel Parrish,0.18359431288486333,Percentile
19,9,Alfonso Ribeiro,0.1845163860187607,Percentile
19,9,Tommy Chong,0.19505306223375574,Percentile
19,9,Bethany Mota,0.19099453209912082,Percentile
19,9,Sadie Robertson,0.1913026187181025,Percentile
19,10,Janel Parrish,0.22935499142750224,Percentile
19,10,Alfonso Ribeiro,0.2243561999716567,Percentile
19,10,Tommy Chong,0.08783242942031814,Percentile
19,10,Bethany Mota,0.2304164508116652,Percentile
19,10,Sadie Robertson,0.22803992836885728,Percentile
19,11,Janel Parrish,0.2906657772705822,Percentile
19,11,Alfonso Ribeiro,0.2868293624209136,Percentile
19,11,Bethany Mota,0.1220550998080988,Percentile
19,11,Sadie Robertson,0.30044976050040434,Percentile
20,1,Suzanne Somers,0.08222528265933077,Percentile
20,1,Willow Shields,0.08046118617525563,Percentile
20,1,Riker Lynch,0.0899503049369889,Percentile
20,1,Rumer Willis,0.0954233822612575,Percentile
20,1,Nastia Liukin,0.08416296683635442,Percentile
20,1,Michael Sam,0.08286672221525261,Percentile
20,1,Robert Herjavec,0.08453862807523548,Percentile
20,1,Charlotte McKinney,0.08019220071345,Percentile
20,1,Noah Galloway,0.08173777166885136,Percentile
20,1,Redfoo,0.07355008090108545,Percentile
20,1,Patti LaBelle,0.08081472365127854,Percentile
20,1,Chris Soules,0.08407674990565935,Percentile
20,2,Suzanne Somers,0.08918826788216293,Percentile
20,2,Willow Shields,0.08525112109117484,Percentile
20,2,Riker Lynch,0.08686344087341362,Percentile
20,2,Rumer Willis,0.08942909323661855,Percentile
20,2,Nastia Liukin,0.08723143280851123,Percentile
20,2,Michael Sam,0.08771820179230638,Percentile
20,2,Robert Herjavec,0.08913909999862979,Percentile
20,2,Charlotte McKinney,0.0947520836766757,Percentile
20,2,Noah Galloway,0.08860118789150744,Percentile
20,2,Redfoo,0.010485291789525421,Percentile
20,2,Patti LaBelle,0.09200801768580208,Percentile
20,2,Chris Soules,0.09933276127367134,Percentile
20,3,Suzanne Somers,0.09134627463154425,Percentile
20,3,Willow Shields,0.09957161490116646,Percentile
20,3,Riker Lynch,0.10040537174304788,Percentile
20,3,Rumer Willis,0.10538954157876239,Percentile
20,3,Nastia Liukin,0.10501840365615384,Percentile
20,3,Michael Sam,0.09376415005301181,Percentile
20,3,Robert Herjavec,0.09491232882441193,Percentile
20,3,Charlotte McKinney,0.02066231977147943,Percentile
20,3,Noah Galloway,0.09483264118168516,Percentile
20,3,Patti LaBelle,0.09672410498591574,Percentile
20,3,Chris Soules,0.09737324867282031,Percentile
20,4,Suzanne Somers,0.10821389796320965,Percentile
20,4,Willow Shields,0.10653341553742761,Percentile
20,4,Riker Lynch,0.11062067511138282,Percentile
20,4,Rumer Willis,0.11359716207319723,Percentile
20,4,Nastia Liukin,0.10713014306195012,Percentile
20,4,Michael Sam,0.02026581130253484,Percentile
20,4,Robert Herjavec,0.10740213050611283,Percentile
20,4,Noah Galloway,0.10641860261856843,Percentile
20,4,Patti LaBelle,0.10725630364699743,Percentile
20,4,Chris Soules,0.11256185817861891,Percentile
20,5,Suzanne Somers,0.0255442287423741,Percentile
20,5,Willow Shields,0.1177274129365373,Percentile
20,5,Riker Lynch,0.12264705790437663,Percentile
20,5,Rumer Willis,0.13147187017022555,Percentile
20,5,Nastia Liukin,0.12052197317576128,Percentile
20,5,Robert Herjavec,0.12501064885566104,Percentile
20,5,Noah Galloway,0.11874755245019013,Percentile
20,5,Patti LaBelle,0.1181777650703759,Percentile
20,5,Chris Soules,0.12015149069449872,Percentile
20,6,Willow Shields,0.1370951852236409,Percentile
20,6,Riker Lynch,0.13591991629059041,Percentile
20,6,Rumer Willis,0.13960247776417492,Percentile
20,6,Nastia Liukin,0.13819550391138333,Percentile
20,6,Robert Herjavec,0.14024015076679364,Percentile
20,6,Noah Galloway,0.1350877110235344,Percentile
20,6,Patti LaBelle,0.031027176434249144,Percentile
20,6,Chris Soules,0.14283187858563245,Percentile
20,7,Willow Shields,0.03637579573718288,Percentile
20,7,Riker Lynch,0.1606349901854507,Percentile
20,7,Rumer Willis,0.16462587360001238,Percentile
20,7,Nastia Liukin,0.15208574414651865,Percentile
20,7,Robert Herjavec,0.1645487250753415,Percentile
20,7,Noah Galloway,0.15479109141000932,Percentile
20,7,Chris Soules,0.16693777984548455,Percentile
20,8,Riker Lynch,0.18471473203932923,Percentile
20,8,Rumer Willis,0.2016909201403859,Percentile
20,8,Nastia Liukin,0.1848749263313621,Percentile
20,8,Robert Herjavec,0.06056815148804706,Percentile
20,8,Noah Galloway,0.18391976780462946,Percentile
20,8,Chris Soules,0.18423150219624662,Percentile
20,9,Riker Lynch,0.29168972063799375,Percentile
20,9,Rumer Willis,0.29777812669720427,Percentile
20,9,Nastia Liukin,0.11728904418780656,Percentile
20,9,Noah Galloway,0.29324310847699575,Percentile
20,10,Riker Lynch,0.34274741656917346,Percentile
20,10,Rumer Willis,0.34211335118956043,Percentile
20,10,Noah Galloway,0.3151392322412665,Percentile
21,1,Gary Busey,0.06964432859984769,Percentile
21,1,Alexa PenaVega,0.07770872455801463,Percentile
21,1,Carlos PenaVega,0.08193537528654296,Percentile
21,1,Victor Espinoza,0.06543540059431917,Percentile
21,1,Alek Skarlatos,0.08097193752076437,Percentile
21,1,Chaka Khan,0.06488982729117221,Percentile
21,1,Andy Grammer,0.07922337071226472,Percentile
21,1,Tamar Braxton,0.0842724046604819,Percentile
21,1,Nick Carter,0.08448826829035844,Percentile
21,1,Hayes Grier,0.07950681770944507,Percentile
21,1,Bindi Irwin,0.09501742348849478,Percentile
21,1,Kim Zolciak-Biermann,0.059118932973060444,Percentile
21,1,Paula Deen,0.07778718831523394,Percentile
21,2,Gary Busey,0.08246814385452773,Percentile
21,2,Alexa PenaVega,0.07954983759015634,Percentile
21,2,Carlos PenaVega,0.07880234598679232,Percentile
21,2,Victor Espinoza,0.013001147379523147,Percentile
21,2,Alek Skarlatos,0.0782966452982456,Percentile
21,2,Chaka Khan,0.08533244055923667,Percentile
21,2,Andy Grammer,0.0813401458898522,Percentile
21,2,Tamar Braxton,0.0814575875746921,Percentile
21,2,Nick Carter,0.07869401536574795,Percentile
21,2,Hayes Grier,0.07987749963519326,Percentile
21,2,Bindi Irwin,0.09143666737893077,Percentile
21,2,Kim Zolciak-Biermann,0.07856474314311958,Percentile
21,2,Paula Deen,0.09117878034398234,Percentile
21,3,Gary Busey,0.09086824604778578,Percentile
21,3,Alexa PenaVega,0.10604541857424064,Percentile
21,3,Carlos PenaVega,0.09735692376935785,Percentile
21,3,Alek Skarlatos,0.10008772951856232,Percentile
21,3,Andy Grammer,0.09371900856274513,Percentile
21,3,Tamar Braxton,0.10233150842120317,Percentile
21,3,Nick Carter,0.10707669573348187,Percentile
21,3,Hayes Grier,0.09531303875919929,Percentile
21,3,Bindi Irwin,0.11372788551401519,Percentile
21,3,Paula Deen,0.09347354509940874,Percentile
21,4,Gary Busey,0.028762766761264054,Percentile
21,4,Alexa PenaVega,0.09859060099393548,Percentile
21,4,Carlos PenaVega,0.10306372316703746,Percentile
21,4,Alek Skarlatos,0.10325117259196052,Percentile
21,4,Andy Grammer,0.10187057231123131,Percentile
21,4,Tamar Braxton,0.11201304912120723,Percentile
21,4,Nick Carter,0.10779783416733747,Percentile
21,4,Hayes Grier,0.10785281438398107,Percentile
21,4,Bindi Irwin,0.12381325262145759,Percentile
21,4,Paula Deen,0.11298421388058803,Percentile
21,5,Alexa PenaVega,0.11506294018457065,Percentile
21,5,Carlos PenaVega,0.11555980837903167,Percentile
21,5,Alek Skarlatos,0.09744909862726638,Percentile
21,5,Andy Grammer,0.11091284452832396,Percentile
21,5,Tamar Braxton,0.10346096665293061,Percentile
21,5,Nick Carter,0.1094341122256921,Percentile
21,5,Hayes Grier,0.10368846320553937,Percentile
21,5,Bindi Irwin,0.1318531936909581,Percentile
21,5,Paula Deen,0.11257857250568669,Percentile
21,6,Alexa PenaVega,0.11104484452347088,Percentile
21,6,Carlos PenaVega,0.11401230845739589,Percentile
21,6,Alek Skarlatos,0.11542358445094168,Percentile
21,6,Andy Grammer,0.12378634499791563,Percentile
21,6,Tamar Braxton,0.12516787071829513,Percentile
21,6,Nick Carter,0.11861179577034849,Percentile
21,6,Hayes Grier,0.11653632974041982,Percentile
21,6,Bindi Irwin,0.13890046330141323,Percentile
