celebrity_name,season,week,weekly_total,weekly_avg,judges_count,alive,eliminated_this_week,weekly_rank,score_percentile,age_group,us_born,week_progress,popularity_ratio
Willow Shields,20,4,39.0,9.75,4,True,False,1.0,100.0,<30,True,0.4,0.0842733908427339
Willow Shields,20,5,34.0,8.5,4,True,False,4.0,66.66666666666666,<30,True,0.5,0.0842733908427339
Willow Shields,20,6,36.5,9.125,4,True,False,2.0,81.25,<30,True,0.6,0.0842733908427339
Willow Shields,20,7,39.0,9.75,4,True,True,2.0,85.71428571428571,<30,True,0.7,0.0842733908427339
Riker Lynch,20,1,31.0,7.75,4,True,False,2.0,91.66666666666666,<30,True,0.1,0.1114797611147976
Riker Lynch,20,2,32.0,8.0,4,True,False,2.0,83.33333333333334,<30,True,0.2,0.1114797611147976
Riker Lynch,20,3,34.0,8.5,4,True,False,1.0,95.45454545454544,<30,True,0.3,0.1114797611147976
Riker Lynch,20,4,34.0,8.5,4,True,False,4.0,65.0,<30,True,0.4,0.1114797611147976
Riker Lynch,20,5,38.0,9.5,4,True,False,2.0,83.33333333333334,<30,True,0.5,0.1114797611147976
Riker Lynch,20,6,38.0,9.5,4,True,False,1.0,100.0,<30,True,0.6,0.1114797611147976
Riker Lynch,20,7,37.0,9.25,4,True,False,4.0,50.0,<30,True,0.7,0.1114797611147976
Riker Lynch,20,8,39.0,9.75,4,True,False,2.0,83.33333333333334,<30,True,0.8,0.1114797611147976
Riker Lynch,20,9,40.0,10.0,4,True,False,1.0,87.5,<30,True,0.9,0.1114797611147976
Riker Lynch,20,10,40.0,10.0,4,True,False,1.0,83.33333333333334,<30,True,1.0,0.1114797611147976
Rumer Willis,20,1,32.0,8.0,4,True,False,1.0,100.0,<30,True,0.1,0.212342402123424
Rumer Willis,20,2,32.0,8.0,4,True,False,2.0,83.33333333333334,<30,True,0.2,0.212342402123424
Rumer Willis,20,3,33.0,8.25,4,True,False,3.0,81.81818181818183,<30,True,0.3,0.212342402123424
Rumer Willis,20,4,35.0,8.75,4,True,False,3.0,80.0,<30,True,0.4,0.212342402123424
Rumer Willis,20,5,39.0,9.75,4,True,False,1.0,100.0,<30,True,0.5,0.212342402123424
Rumer Willis,20,6,35.5,8.875,4,True,False,4.0,62.5,<30,True,0.6,0.212342402123424
Rumer Willis,20,7,37.0,9.25,4,True,False,4.0,50.0,<30,True,0.7,0.212342402123424
Rumer Willis,20,8,40.0,10.0,4,True,False,1.0,100.0,<30,True,0.8,0.212342402123424
Rumer Willis,20,9,39.0,9.75,4,True,False,3.0,50.0,<30,True,0.9,0.212342402123424
Rumer Willis,20,10,40.0,10.0,4,True,False,1.0,83.33333333333334,<30,True,1.0,0.212342402123424
Nastia Liukin,20,1,30.0,7.5,4,True,False,3.0,83.33333333333334,<30,False,0.1,0.0583941605839416
Nastia Liukin,20,2,34.0,8.5,4,True,False,1.0,100.0,<30,False,0.2,0.0583941605839416
Nastia Liukin,20,3,34.0,8.5,4,True,False,1.0,95.45454545454544,<30,False,0.3,0.0583941605839416
Nastia Liukin,20,4,36.0,9.0,4,True,False,2.0,90.0,<30,False,0.4,0.0583941605839416
Nastia Liukin,20,5,38.0,9.5,4,True,False,2.0,83.33333333333334,<30,False,0.5,0.0583941605839416
Nastia Liukin,20,6,36.5,9.125,4,True,False,2.0,81.25,<30,False,0.6,0.0583941605839416
Nastia Liukin,20,7,41.0,10.25,4,True,False,1.0,100.0,<30,False,0.7,0.0583941605839416
Nastia Liukin,20,8,38.0,9.5,4,True,False,3.0,66.66666666666666,<30,False,0.8,0.0583941605839416
Nastia Liukin,20,9,40.0,10.0,4,True,True,1.0,87.5,<30,False,0.9,0.0583941605839416
Michael Sam,20,1,26.0,6.5,4,True,False,5.0,58.333333333333336,<30,True,0.1,0.0570670205706702
Michael Sam,20,2,28.0,7.0,4,True,False,6.0,45.83333333333333,<30,True,0.2,0.0570670205706702
Michael Sam,20,3,24.0,6.0,4,True,False,9.0,27.27272727272727,<30,True,0.3,0.0570670205706702
Michael Sam,20,4,30.0,7.5,4,True,True,7.0,35.0,<30,True,0.4,0.0570670205706702
Robert Herjavec,20,1,28.0,7.0,4,True,False,4.0,75.0,50+,False,0.1,0.1353682813536828
Robert Herjavec,20,2,28.0,7.0,4,True,False,6.0,45.83333333333333,50+,False,0.2,0.1353682813536828
Robert Herjavec,20,3,29.0,7.25,4,True,False,6.0,54.54545454545454,50+,False,0.3,0.1353682813536828
Robert Herjavec,20,4,34.0,8.5,4,True,False,4.0,65.0,50+,False,0.4,0.1353682813536828
Robert Herjavec,20,5,24.0,6.0,4,True,False,9.0,11.11111111111111,50+,False,0.5,0.1353682813536828
Robert Herjavec,20,6,33.5,8.375,4,True,False,8.0,12.5,50+,False,0.6,0.1353682813536828
Robert Herjavec,20,7,31.0,7.75,4,True,False,6.0,21.428571428571427,50+,False,0.7,0.1353682813536828
Robert Herjavec,20,8,31.0,7.75,4,True,True,6.0,16.666666666666664,50+,False,0.8,0.1353682813536828
Charlotte McKinney,20,1,22.0,5.5,4,True,False,11.0,12.5,<30,True,0.1,0.2030524220305242
Charlotte McKinney,20,2,26.0,6.5,4,True,False,11.0,16.666666666666664,<30,True,0.2,0.2030524220305242
Charlotte McKinney,20,3,22.0,5.5,4,True,True,10.0,13.636363636363637,<30,True,0.3,0.2030524220305242
Noah Galloway,20,1,26.0,6.5,4,True,False,5.0,58.333333333333336,30-39,True,0.1,0.0842733908427339
Noah Galloway,20,2,27.0,6.75,4,True,False,10.0,25.0,30-39,True,0.2,0.0842733908427339
Noah Galloway,20,3,30.0,7.5,4,True,False,5.0,63.63636363636363,30-39,True,0.3,0.0842733908427339
Noah Galloway,20,4,32.0,8.0,4,True,False,6.0,50.0,30-39,True,0.4,0.0842733908427339
Noah Galloway,20,5,28.0,7.0,4,True,False,5.0,50.0,30-39,True,0.5,0.0842733908427339
Noah Galloway,20,6,34.0,8.5,4,True,False,6.0,31.25,30-39,True,0.6,0.0842733908427339
Noah Galloway,20,7,38.0,9.5,4,True,False,3.0,71.42857142857143,30-39,True,0.7,0.0842733908427339
Noah Galloway,20,8,31.5,7.875,4,True,False,5.0,33.33333333333333,30-39,True,0.8,0.0842733908427339
Noah Galloway,20,9,38.0,9.5,4,True,False,4.0,25.0,30-39,True,0.9,0.0842733908427339
Noah Galloway,20,10,36.0,9.0,4,True,False,3.0,33.33333333333333,30-39,True,1.0,0.0842733908427339
Redfoo,20,1,22.0,5.5,4,True,False,11.0,12.5,30-39,True,0.1,0.0338420703384207
Redfoo,20,2,31.0,7.75,4,True,True,5.0,66.66666666666666,30-39,True,0.2,0.0338420703384207
Patti LaBelle,20,1,25.0,6.25,4,True,False,8.0,33.33333333333333,50+,True,0.1,0.1181154611811546
Patti LaBelle,20,2,28.0,7.0,4,True,False,6.0,45.83333333333333,50+,True,0.2,0.1181154611811546
Patti LaBelle,20,3,22.0,5.5,4,True,False,10.0,13.636363636363637,50+,True,0.3,0.1181154611811546
Patti LaBelle,20,4,30.0,7.5,4,True,False,7.0,35.0,50+,True,0.4,0.1181154611811546
Patti LaBelle,20,5,27.0,6.75,4,True,False,7.0,27.77777777777778,50+,True,0.5,0.1181154611811546
Patti LaBelle,20,6,34.0,8.5,4,True,True,6.0,31.25,50+,True,0.6,0.1181154611811546
Chris Soules,20,1,26.0,6.5,4,True,False,5.0,58.333333333333336,30-39,True,0.1,0.145985401459854
Chris Soules,20,2,21.0,5.25,4,True,False,12.0,8.333333333333332,30-39,True,0.2,0.145985401459854
Chris Soules,20,3,28.0,7.0,4,True,False,7.0,45.45454545454545,30-39,True,0.3,0.145985401459854
Chris Soules,20,4,27.0,6.75,4,True,False,10.0,10.0,30-39,True,0.4,0.145985401459854
Chris Soules,20,5,27.0,6.75,4,True,False,7.0,27.77777777777778,30-39,True,0.5,0.145985401459854
Chris Soules,20,6,35.0,8.75,4,True,False,5.0,50.0,30-39,True,0.6,0.145985401459854
Chris Soules,20,7,31.0,7.75,4,True,False,6.0,21.428571428571427,30-39,True,0.7,0.145985401459854
Chris Soules,20,8,32.0,8.0,4,True,True,4.0,50.0,30-39,True,0.8,0.145985401459854
Gary Busey,21,1,15.0,5.0,3,True,False,9.0,30.76923076923077,50+,True,0.0909090909090909,0.1572016460905349
Gary Busey,21,2,16.5,5.5,3,True,False,12.0,15.384615384615383,50+,True,0.1818181818181818,0.1572016460905349
Gary Busey,21,3,25.0,6.25,4,True,False,9.0,20.0,50+,True,0.2727272727272727,0.1572016460905349
Gary Busey,21,4,16.0,5.333333333333333,3,True,True,10.0,10.0,50+,True,0.3636363636363636,0.1572016460905349
Alexa PenaVega,21,1,22.0,7.333333333333333,3,True,False,5.0,65.38461538461539,<30,True,0.0909090909090909,0.0456397718011409
Alexa PenaVega,21,2,23.0,7.666666666666667,3,True,False,3.0,84.61538461538461,<30,True,0.1818181818181818,0.0456397718011409
Alexa PenaVega,21,3,36.0,9.0,4,True,False,1.0,95.0,<30,True,0.2727272727272727,0.0456397718011409
Alexa PenaVega,21,4,21.0,7.0,3,True,False,8.0,30.0,<30,True,0.3636363636363636,0.0456397718011409
Alexa PenaVega,21,5,40.0,10.0,4,True,False,1.0,100.0,<30,True,0.4545454545454545,0.0456397718011409
Alexa PenaVega,21,6,30.0,7.5,4,True,False,7.0,27.77777777777778,<30,True,0.5454545454545454,0.0456397718011409
Alexa PenaVega,21,7,27.5,9.166666666666666,3,True,False,5.0,50.0,<30,True,0.6363636363636364,0.0456397718011409
Alexa PenaVega,21,8,26.9998,8.999933333333333,3,True,False,5.0,42.85714285714285,<30,True,0.7272727272727273,0.0456397718011409
Alexa PenaVega,21,9,30.0,10.0,3,True,True,1.0,91.66666666666666,<30,True,0.8181818181818182,0.0456397718011409
Carlos PenaVega,21,1,23.0,7.666666666666667,3,True,False,3.0,80.76923076923077,<30,True,0.0909090909090909,0.0464547677261613
Carlos PenaVega,21,2,22.5,7.5,3,True,False,4.0,65.38461538461539,<30,True,0.1818181818181818,0.0464547677261613
Carlos PenaVega,21,3,31.0,7.75,4,True,False,6.0,50.0,<30,True,0.2727272727272727,0.0464547677261613
Carlos PenaVega,21,4,25.0,8.333333333333334,3,True,False,5.0,60.0,<30,True,0.3636363636363636,0.0464547677261613
Carlos PenaVega,21,5,39.0,9.75,4,True,False,2.0,88.88888888888889,<30,True,0.4545454545454545,0.0464547677261613
Carlos PenaVega,21,6,38.0,9.5,4,True,False,5.0,55.55555555555556,<30,True,0.5454545454545454,0.0464547677261613
Carlos PenaVega,21,7,28.0,9.333333333333334,3,True,False,2.0,75.0,<30,True,0.6363636363636364,0.0464547677261613
Carlos PenaVega,21,8,28.9998,9.6666,3,True,False,2.0,85.71428571428571,<30,True,0.7272727272727273,0.0464547677261613
Carlos PenaVega,21,9,27.0,9.0,3,True,False,4.0,50.0,<30,True,0.8181818181818182,0.0464547677261613
Carlos PenaVega,21,10,31.5,10.5,3,True,False,1.0,87.5,<30,True,0.9090909090909092,0.0464547677261613
Carlos PenaVega,21,11,30.0,10.0,3,True,True,1.0,75.0,<30,True,1.0,0.0464547677261613
Victor Espinoza,21,1,15.0,5.0,3,True,False,9.0,30.76923076923077,40-49,False,0.0909090909090909,0.0105949470252648
Victor Espinoza,21,2,18.5,6.166666666666667,3,True,True,9.0,30.76923076923077,40-49,False,0.1818181818181818,0.0105949470252648
Alek Skarlatos,21,1,22.0,7.333333333333333,3,True,False,5.0,65.38461538461539,<30,True,0.0909090909090909,0.0407497962510187
Alek Skarlatos,21,2,22.5,7.5,3,True,False,4.0,65.38461538461539,<30,True,0.1818181818181818,0.0407497962510187
Alek Skarlatos,21,3,33.0,8.25,4,True,False,3.0,75.0,<30,True,0.2727272727272727,0.0407497962510187
Alek Skarlatos,21,4,24.0,8.0,3,True,False,6.0,50.0,<30,True,0.3636363636363636,0.0407497962510187
Alek Skarlatos,21,5,29.0,7.25,4,True,False,7.0,27.77777777777778,<30,True,0.4545454545454545,0.0407497962510187
Alek Skarlatos,21,6,30.0,7.5,4,True,False,7.0,27.77777777777778,<30,True,0.5454545454545454,0.0407497962510187
Alek Skarlatos,21,7,26.5,8.833333333333334,3,True,False,8.0,12.5,<30,True,0.6363636363636364,0.0407497962510187
Alek Skarlatos,21,8,25.0,8.333333333333334,3,True,False,6.0,28.57142857142857,<30,True,0.7272727272727273,0.0407497962510187
Alek Skarlatos,21,9,25.5,8.5,3,True,False,5.0,33.33333333333333,<30,True,0.8181818181818182,0.0407497962510187
Alek Skarlatos,21,10,28.5,9.5,3,True,False,3.0,50.0,<30,True,0.9090909090909092,0.0407497962510187
Alek Skarlatos,21,11,27.9999,9.3333,3,True,False,4.0,25.0,<30,True,1.0,0.0407497962510187
Chaka Khan,21,1,13.0,4.333333333333333,3,True,False,12.0,15.384615384615383,50+,True,0.0909090909090909,0.0497147514262428
Chaka Khan,21,2,15.0,5.0,3,True,True,13.0,7.6923076923076925,50+,True,0.1818181818181818,0.0497147514262428
Andy Grammer,21,1,21.0,7.0,3,True,False,7.0,50.0,30-39,True,0.0909090909090909,0.1116544417277913
Andy Grammer,21,2,22.0,7.333333333333333,3,True,False,8.0,46.15384615384615,30-39,True,0.1818181818181818,0.1116544417277913
Andy Grammer,21,3,29.0,7.25,4,True,False,8.0,30.0,30-39,True,0.2727272727272727,0.1116544417277913
Andy Grammer,21,4,23.0,7.666666666666667,3,True,False,7.0,40.0,30-39,True,0.3636363636363636,0.1116544417277913
Andy Grammer,21,5,36.0,9.0,4,True,False,4.0,66.66666666666666,30-39,True,0.4545454545454545,0.1116544417277913
Andy Grammer,21,6,40.0,10.0,4,True,False,1.0,88.88888888888889,30-39,True,0.5454545454545454,0.1116544417277913
Andy Grammer,21,7,28.0,9.333333333333334,3,True,False,2.0,75.0,30-39,True,0.6363636363636364,0.1116544417277913
Andy Grammer,21,8,23.9998,7.999933333333334,3,True,True,7.0,14.285714285714285,30-39,True,0.7272727272727273,0.1116544417277913
Tamar Braxton,21,1,23.0,7.666666666666667,3,True,False,3.0,80.76923076923077,30-39,True,0.0909090909090909,0.1841890790546047
Tamar Braxton,21,2,24.5,8.166666666666666,3,True,False,1.0,100.0,30-39,True,0.1818181818181818,0.1841890790546047
Tamar Braxton,21,3,33.0,8.25,4,True,False,3.0,75.0,30-39,True,0.2727272727272727,0.1841890790546047
Tamar Braxton,21,4,27.0,9.0,3,True,False,2.0,80.0,30-39,True,0.3636363636363636,0.1841890790546047
Tamar Braxton,21,5,29.0,7.25,4,True,False,7.0,27.77777777777778,30-39,True,0.4545454545454545,0.1841890790546047
Tamar Braxton,21,6,40.0,10.0,4,True,False,1.0,88.88888888888889,30-39,True,0.5454545454545454,0.1841890790546047
Tamar Braxton,21,7,27.0,9.0,3,True,False,6.0,31.25,30-39,True,0.6363636363636364,0.1841890790546047
Tamar Braxton,21,8,28.0,9.333333333333334,3,True,False,3.0,64.28571428571429,30-39,True,0.7272727272727273,0.1841890790546047
Tamar Braxton,21,9,24.5,8.166666666666666,3,True,True,6.0,16.666666666666664,30-39,True,0.8181818181818182,0.1841890790546047
Nick Carter,21,1,24.0,8.0,3,True,False,1.0,96.15384615384616,30-39,True,0.0909090909090909,0.1271393643031784
Nick Carter,21,2,22.5,7.5,3,True,False,4.0,65.38461538461539,30-39,True,0.1818181818181818,0.1271393643031784
Nick Carter,21,3,36.0,9.0,4,True,False,1.0,95.0,30-39,True,0.2727272727272727,0.1271393643031784
Nick Carter,21,4,27.0,9.0,3,True,False,2.0,80.0,30-39,True,0.3636363636363636,0.1271393643031784
Nick Carter,21,5,35.0,8.75,4,True,False,5.0,55.55555555555556,30-39,True,0.4545454545454545,0.1271393643031784
Nick Carter,21,6,39.0,9.75,4,True,False,4.0,66.66666666666666,30-39,True,0.5454545454545454,0.1271393643031784
Nick Carter,21,7,27.0,9.0,3,True,False,6.0,31.25,30-39,True,0.6363636363636364,0.1271393643031784
Nick Carter,21,8,33.0,11.0,3,True,False,1.0,100.0,30-39,True,0.7272727272727273,0.1271393643031784
Nick Carter,21,9,27.5,9.166666666666666,3,True,False,3.0,66.66666666666666,30-39,True,0.8181818181818182,0.1271393643031784
Nick Carter,21,10,27.0,9.0,3,True,False,4.0,25.0,30-39,True,0.9090909090909092,0.1271393643031784
Nick Carter,21,11,30.0,10.0,3,True,False,1.0,75.0,30-39,True,1.0,0.1271393643031784
Hayes Grier,21,1,21.0,7.0,3,True,False,7.0,50.0,<30,True,0.0909090909090909,0.1434392828035859
Hayes Grier,21,2,22.5,7.5,3,True,False,4.0,65.38461538461539,<30,True,0.1818181818181818,0.1434392828035859
Hayes Grier,21,3,30.0,7.5,4,True,False,7.0,40.0,<30,True,0.2727272727272727,0.1434392828035859
Hayes Grier,21,4,27.0,9.0,3,True,False,2.0,80.0,<30,True,0.3636363636363636,0.1434392828035859
Hayes Grier,21,5,30.0,7.5,4,True,False,6.0,44.44444444444444,<30,True,0.4545454545454545,0.1434392828035859
Hayes Grier,21,6,32.0,8.0,4,True,False,6.0,44.44444444444444,<30,True,0.5454545454545454,0.1434392828035859
Hayes Grier,21,7,28.0,9.333333333333334,3,True,True,2.0,75.0,<30,True,0.6363636363636364,0.1434392828035859
Bindi Irwin,21,1,24.0,8.0,3,True,False,1.0,96.15384615384616,<30,False,0.0909090909090909,0.28280358598207
Bindi Irwin,21,2,24.0,8.0,3,True,False,2.0,92.3076923076923,<30,False,0.1818181818181818,0.28280358598207
Bindi Irwin,21,3,32.0,8.0,4,True,False,5.0,60.0,<30,False,0.2727272727272727,0.28280358598207
Bindi Irwin,21,4,28.0,9.333333333333334,3,True,False,1.0,100.0,<30,False,0.3636363636363636,0.28280358598207
Bindi Irwin,21,5,37.0,9.25,4,True,False,3.0,77.77777777777779,<30,False,0.4545454545454545,0.28280358598207
Bindi Irwin,21,6,40.0,10.0,4,True,False,1.0,88.88888888888889,<30,False,0.5454545454545454,0.28280358598207
Bindi Irwin,21,7,29.0,9.666666666666666,3,True,False,1.0,100.0,<30,False,0.6363636363636364,0.28280358598207
Bindi Irwin,21,8,28.0,9.333333333333334,3,True,False,3.0,64.28571428571429,<30,False,0.7272727272727273,0.28280358598207
Bindi Irwin,21,9,30.0,10.0,3,True,False,1.0,91.66666666666666,<30,False,0.8181818181818182,0.28280358598207
Bindi Irwin,21,10,31.5,10.5,3,True,False,1.0,87.5,<30,False,0.9090909090909092,0.28280358598207
Bindi Irwin,21,11,30.0,10.0,3,True,False,1.0,75.0,<30,False,1.0,0.28280358598207
Kim Zolciak-Biermann,21,1,12.0,4.0,3,True,False,13.0,7.6923076923076925,30-39,True,0.0909090909090909,0.0016299918500407
Kim Zolciak-Biermann,21,2,18.5,6.166666666666667,3,True,True,9.0,30.76923076923077,30-39,True,0.1818181818181818,0.0016299918500407
Paula Deen,21,1,15.0,5.0,3,True,False,9.0,30.76923076923077,50+,True,0.0909090909090909,0.2876935615321923
Paula Deen,21,2,18.5,6.166666666666667,3,True,False,9.0,30.76923076923077,50+,True,0.1818181818181818,0.2876935615321923
Paula Deen,21,3,20.0,5.0,4,True,False,10.0,10.0,50+,True,0.2727272727272727,0.2876935615321923
Paula Deen,21,4,18.0,6.0,3,True,False,9.0,20.0,50+,True,0.3636363636363636,0.2876935615321923
Paula Deen,21,5,26.0,6.5,4,True,False,9.0,11.11111111111111,50+,True,0.4545454545454545,0.2876935615321923
Paula Deen,21,6,24.0,6.0,4,True,True,9.0,11.11111111111111,50+,True,0.5454545454545454,0.2876935615321923
Mischa Barton,22,1,16.0,5.333333333333333,3,True,False,10.0,25.0,30-39,False,0.1,0.10804224207961
Mischa Barton,22,2,15.0,5.0,3,True,False,11.0,16.666666666666664,30-39,False,0.2,0.10804224207961
Mischa Barton,22,3,18.0,6.0,3,True,True,11.0,9.090909090909092,30-39,False,0.3,0.10804224207961
Kim Fields,22,1,20.0,6.666666666666667,3,True,False,8.0,37.5,40-49,True,0.1,0.1153533712428919
Kim Fields,22,2,19.0,6.333333333333333,3,True,False,9.0,29.166666666666668,40-49,True,0.2,0.1153533712428919
Kim Fields,22,3,22.0,7.333333333333333,3,True,False,5.0,63.63636363636363,40-49,True,0.3,0.1153533712428919
Kim Fields,22,4,32.0,8.0,4,True,False,6.0,45.0,40-49,True,0.4,0.1153533712428919
Kim Fields,22,5,28.0,7.0,4,True,False,7.0,27.77777777777778,40-49,True,0.5,0.1153533712428919
Kim Fields,22,6,24.0,8.0,3,True,False,6.0,33.33333333333333,40-49,True,0.6,0.1153533712428919
Kim Fields,22,7,26.0,8.666666666666666,3,True,True,5.0,37.5,40-49,True,0.7,0.1153533712428919
Jodie Sweetin,22,1,20.0,6.666666666666667,3,True,False,8.0,37.5,30-39,True,0.1,0.1681559707554833
Jodie Sweetin,22,2,21.0,7.0,3,True,False,3.0,79.16666666666666,30-39,True,0.2,0.1681559707554833
Jodie Sweetin,22,3,23.0,7.666666666666667,3,True,False,3.0,77.27272727272727,30-39,True,0.3,0.1681559707554833
Jodie Sweetin,22,4,27.0,6.75,4,True,False,9.0,20.0,30-39,True,0.4,0.1681559707554833
Jodie Sweetin,22,5,35.0,8.75,4,True,False,2.0,88.88888888888889,30-39,True,0.5,0.1681559707554833
Jodie Sweetin,22,6,25.0,8.333333333333334,3,True,False,4.0,61.11111111111112,30-39,True,0.6,0.1681559707554833
Jodie Sweetin,22,7,25.5,8.5,3,True,False,8.0,12.5,30-39,True,0.7,0.1681559707554833
Jodie Sweetin,22,8,30.0,10.0,3,True,True,1.0,91.66666666666666,30-39,True,0.8,0.1681559707554833
Doug Flutie,22,1,15.0,5.0,3,True,False,11.0,16.666666666666664,50+,True,0.1,0.0771730300568643
Doug Flutie,22,2,20.0,6.666666666666667,3,True,False,5.0,54.16666666666666,50+,True,0.2,0.0771730300568643
Doug Flutie,22,3,20.0,6.666666666666667,3,True,False,8.0,27.27272727272727,50+,True,0.3,0.0771730300568643
Doug Flutie,22,4,24.0,6.0,4,True,False,10.0,10.0,50+,True,0.4,0.0771730300568643
Doug Flutie,22,5,28.0,7.0,4,True,False,7.0,27.77777777777778,50+,True,0.5,0.0771730300568643
Doug Flutie,22,6,21.0,7.0,3,True,True,9.0,11.11111111111111,50+,True,0.6,0.0771730300568643
Von Miller,22,1,21.0,7.0,3,True,False,4.0,62.5,<30,True,0.1,0.1153533712428919
Von Miller,22,2,20.0,6.666666666666667,3,True,False,5.0,54.16666666666666,<30,True,0.2,0.1153533712428919
Von Miller,22,3,20.0,6.666666666666667,3,True,False,8.0,27.27272727272727,<30,True,0.3,0.1153533712428919
Von Miller,22,4,32.0,8.0,4,True,False,6.0,45.0,<30,True,0.4,0.1153533712428919
Von Miller,22,5,29.0,7.25,4,True,False,6.0,44.44444444444444,<30,True,0.5,0.1153533712428919
Von Miller,22,6,24.0,8.0,3,True,False,6.0,33.33333333333333,<30,True,0.6,0.1153533712428919
Von Miller,22,7,26.0,8.666666666666666,3,True,True,5.0,37.5,<30,True,0.7,0.1153533712428919
Antonio Brown,22,1,21.0,7.0,3,True,False,4.0,62.5,<30,True,0.1,0.1283509341998375
Antonio Brown,22,2,19.0,6.333333333333333,3,True,False,9.0,29.166666666666668,<30,True,0.2,0.1283509341998375
Antonio Brown,22,3,20.0,6.666666666666667,3,True,False,8.0,27.27272727272727,<30,True,0.3,0.1283509341998375
Antonio Brown,22,4,35.0,8.75,4,True,False,3.0,75.0,<30,True,0.4,0.1283509341998375
Antonio Brown,22,5,26.0,6.5,4,True,False,9.0,11.11111111111111,<30,True,0.5,0.1283509341998375
Antonio Brown,22,6,27.0,9.0,3,True,False,3.0,77.77777777777779,<30,True,0.6,0.1283509341998375
Antonio Brown,22,7,26.0,8.666666666666666,3,True,False,5.0,37.5,<30,True,0.7,0.1283509341998375
Antonio Brown,22,8,27.0,9.0,3,True,False,5.0,33.33333333333333,<30,True,0.8,0.1283509341998375
Antonio Brown,22,9,27.5,9.166666666666666,3,True,True,5.0,20.0,<30,True,0.9,0.1283509341998375
Paige VanZant,22,1,21.0,7.0,3,True,False,4.0,62.5,<30,True,0.1,0.1535337124289195
Paige VanZant,22,2,24.0,8.0,3,True,False,1.0,95.83333333333334,<30,True,0.2,0.1535337124289195
Paige VanZant,22,3,23.0,7.666666666666667,3,True,False,3.0,77.27272727272727,<30,True,0.3,0.1535337124289195
Paige VanZant,22,4,36.0,9.0,4,True,False,1.0,95.0,<30,True,0.4,0.1535337124289195
Paige VanZant,22,5,31.0,7.75,4,True,False,4.0,66.66666666666666,<30,True,0.5,0.1535337124289195
Paige VanZant,22,6,28.0,9.333333333333334,3,True,False,2.0,88.88888888888889,<30,True,0.6,0.1535337124289195
Paige VanZant,22,7,27.5,9.166666666666666,3,True,False,2.0,75.0,<30,True,0.7,0.1535337124289195
Paige VanZant,22,8,28.0,9.333333333333334,3,True,False,4.0,50.0,<30,True,0.8,0.1535337124289195
Paige VanZant,22,9,29.5,9.833333333333334,3,True,False,2.0,80.0,<30,True,0.9,0.1535337124289195
Paige VanZant,22,10,29.666600000000003,9.888866666666669,3,True,False,1.0,100.0,<30,True,1.0,0.1535337124289195
Geraldo Rivera,22,1,13.0,4.333333333333333,3,True,False,12.0,8.333333333333332,50+,True,0.1,0.0544272948822095
Geraldo Rivera,22,2,13.0,4.333333333333333,3,True,True,12.0,8.333333333333332,50+,True,0.2,0.0544272948822095
Nyle DiMarco,22,1,23.0,7.666666666666667,3,True,False,1.0,91.66666666666666,<30,True,0.1,0.1307879772542648
Nyle DiMarco,22,2,20.0,6.666666666666667,3,True,False,5.0,54.16666666666666,<30,True,0.2,0.1307879772542648
Nyle DiMarco,22,3,25.0,8.333333333333334,3,True,False,1.0,100.0,<30,True,0.3,0.1307879772542648
Nyle DiMarco,22,4,34.0,8.5,4,True,False,5.0,60.0,<30,True,0.4,0.1307879772542648
Nyle DiMarco,22,5,37.0,9.25,4,True,False,1.0,100.0,<30,True,0.5,0.1307879772542648
Nyle DiMarco,22,6,25.0,8.333333333333334,3,True,False,4.0,61.11111111111112,<30,True,0.6,0.1307879772542648
Nyle DiMarco,22,7,28.0,9.333333333333334,3,True,False,1.0,100.0,<30,True,0.7,0.1307879772542648
Nyle DiMarco,22,8,29.0,9.666666666666666,3,True,False,3.0,66.66666666666666,<30,True,0.8,0.1307879772542648
Nyle DiMarco,22,9,28.5,9.5,3,True,False,3.0,60.0,<30,True,0.9,0.1307879772542648
Nyle DiMarco,22,10,28.9998,9.6666,3,True,False,2.0,66.66666666666666,<30,True,1.0,0.1307879772542648
Ginger Zee,22,1,23.0,7.666666666666667,3,True,False,1.0,91.66666666666666,30-39,True,0.1,0.1153533712428919
Ginger Zee,22,2,21.0,7.0,3,True,False,3.0,79.16666666666666,30-39,True,0.2,0.1153533712428919
Ginger Zee,22,3,21.0,7.0,3,True,False,6.0,50.0,30-39,True,0.3,0.1153533712428919
Ginger Zee,22,4,36.0,9.0,4,True,False,1.0,95.0,30-39,True,0.4,0.1153533712428919
Ginger Zee,22,5,32.0,8.0,4,True,False,3.0,77.77777777777779,30-39,True,0.5,0.1153533712428919
Ginger Zee,22,6,24.0,8.0,3,True,False,6.0,33.33333333333333,30-39,True,0.6,0.1153533712428919
Ginger Zee,22,7,27.5,9.166666666666666,3,True,False,2.0,75.0,30-39,True,0.7,0.1153533712428919
Ginger Zee,22,8,30.0,10.0,3,True,False,1.0,91.66666666666666,30-39,True,0.8,0.1153533712428919
Ginger Zee,22,9,28.0,9.333333333333334,3,True,False,4.0,40.0,30-39,True,0.9,0.1153533712428919
Ginger Zee,22,10,28.3332,9.4444,3,True,False,3.0,33.33333333333333,30-39,True,1.0,0.1153533712428919
Wanya Morris,22,1,23.0,7.666666666666667,3,True,False,1.0,91.66666666666666,40-49,True,0.1,0.0219333874898456
