celebrity_name,season,week,weekly_total,weekly_avg,judges_count,alive,eliminated_this_week,weekly_rank,score_percentile,age_group,us_born,week_progress
Janel Parrish,19,5,33.0,8.25,4,True,False,4.0,66.66666666666666,<30,True,0.45454545454545453
Janel Parrish,19,6,33.0,8.25,4,True,False,4.0,66.66666666666666,<30,True,0.5454545454545454
Janel Parrish,19,7,33.5,8.375,4,True,False,4.0,62.5,<30,True,0.6363636363636364
Janel Parrish,19,8,43.0,10.75,4,True,False,1.0,100.0,<30,True,0.7272727272727273
Janel Parrish,19,9,38.5,9.625,4,True,False,1.0,91.66666666666666,<30,True,0.8181818181818182
Janel Parrish,19,10,39.0,9.75,4,True,False,1.0,100.0,<30,True,0.9090909090909091
Janel Parrish,19,11,38.99980000000001,9.749950000000002,4,True,False,3.0,50.0,<30,True,1.0
Alfonso Ribeiro,19,1,36.0,9.0,4,True,False,1.0,100.0,40-49,True,0.09090909090909091
Alfonso Ribeiro,19,2,32.0,8.0,4,True,False,4.0,75.0,40-49,True,0.18181818181818182
Alfonso Ribeiro,19,3,32.0,8.0,4,True,False,4.0,63.63636363636363,40-49,True,0.2727272727272727
Alfonso Ribeiro,19,4,40.0,10.0,4,True,False,1.0,100.0,40-49,True,0.36363636363636365
Alfonso Ribeiro,19,5,34.0,8.5,4,True,False,2.0,83.33333333333334,40-49,True,0.45454545454545453
Alfonso Ribeiro,19,6,39.0,9.75,4,True,False,1.0,100.0,40-49,True,0.5454545454545454
Alfonso Ribeiro,19,7,34.0,8.5,4,True,False,3.0,75.0,40-49,True,0.6363636363636364
Alfonso Ribeiro,19,8,41.0,10.25,4,True,False,2.0,85.71428571428571,40-49,True,0.7272727272727273
Alfonso Ribeiro,19,9,38.5,9.625,4,True,False,1.0,91.66666666666666,40-49,True,0.8181818181818182
Alfonso Ribeiro,19,10,37.5,9.375,4,True,False,3.0,60.0,40-49,True,0.9090909090909091
Alfonso Ribeiro,19,11,40.0,10.0,4,True,False,1.0,100.0,40-49,True,1.0
Lolo Jones,19,1,22.0,5.5,4,True,True,12.0,15.384615384615385,30-39,True,0.09090909090909091
Randy Couture,19,1,31.0,7.75,4,True,False,5.0,69.23076923076923,50+,True,0.09090909090909091
Randy Couture,19,2,28.0,7.0,4,True,False,8.0,29.166666666666668,50+,True,0.18181818181818182
Randy Couture,19,3,26.0,6.5,4,True,True,11.0,9.090909090909092,50+,True,0.2727272727272727
Tommy Chong,19,1,27.0,6.75,4,True,False,9.0,38.46153846153847,50+,False,0.09090909090909091
Tommy Chong,19,2,28.0,7.0,4,True,False,8.0,29.166666666666668,50+,False,0.18181818181818182
Tommy Chong,19,3,34.0,8.5,4,True,False,3.0,81.81818181818183,50+,False,0.2727272727272727
Tommy Chong,19,4,28.0,7.0,4,True,False,8.0,30.0,50+,False,0.36363636363636365
Tommy Chong,19,5,23.0,5.75,4,True,False,8.0,22.22222222222222,50+,False,0.45454545454545453
Tommy Chong,19,6,28.0,7.0,4,True,False,8.0,16.666666666666664,50+,False,0.5454545454545454
Tommy Chong,19,7,30.0,7.5,4,True,False,6.0,37.5,50+,False,0.6363636363636364
Tommy Chong,19,8,29.0,7.25,4,True,False,6.0,28.57142857142857,50+,False,0.7272727272727273
Tommy Chong,19,9,28.5,7.125,4,True,False,6.0,16.666666666666664,50+,False,0.8181818181818182
Tommy Chong,19,10,31.0,7.75,4,True,True,5.0,20.0,50+,False,0.9090909090909091
Betsey Johnson,19,1,20.0,5.0,4,True,False,13.0,7.6923076923076925,50+,True,0.09090909090909091
Betsey Johnson,19,2,28.0,7.0,4,True,False,8.0,29.166666666666668,50+,True,0.18181818181818182
Betsey Johnson,19,3,29.0,7.25,4,True,False,8.0,31.818181818181817,50+,True,0.2727272727272727
Betsey Johnson,19,4,29.0,7.25,4,True,True,6.0,45.0,50+,True,0.36363636363636365
Michael Waltrip,19,1,25.0,6.25,4,True,False,10.0,26.923076923076923,50+,True,0.09090909090909091
Michael Waltrip,19,2,24.0,6.0,4,True,False,12.0,8.333333333333332,50+,True,0.18181818181818182
Michael Waltrip,19,3,28.0,7.0,4,True,False,10.0,18.181818181818183,50+,True,0.2727272727272727
Michael Waltrip,19,4,25.0,6.25,4,True,False,9.0,20.0,50+,True,0.36363636363636365
Michael Waltrip,19,5,20.0,5.0,4,True,False,9.0,11.11111111111111,50+,True,0.45454545454545453
Michael Waltrip,19,6,30.0,7.5,4,True,False,7.0,33.33333333333333,50+,True,0.5454545454545454
Michael Waltrip,19,7,28.0,7.0,4,True,False,8.0,12.5,50+,True,0.6363636363636364
Michael Waltrip,19,8,25.0,6.25,4,True,True,7.0,14.285714285714285,50+,True,0.7272727272727273
Tavis Smiley,19,1,29.0,7.25,4,True,False,7.0,50.0,50+,True,0.09090909090909091
Tavis Smiley,19,2,28.0,7.0,4,True,True,8.0,29.166666666666668,50+,True,0.18181818181818182
Bethany Mota,19,1,32.0,8.0,4,True,False,3.0,80.76923076923077,<30,True,0.09090909090909091
Bethany Mota,19,2,33.0,8.25,4,True,False,3.0,83.33333333333334,<30,True,0.18181818181818182
Bethany Mota,19,3,40.0,10.0,4,True,False,1.0,95.45454545454545,<30,True,0.2727272727272727
Bethany Mota,19,4,33.0,8.25,4,True,False,5.0,60.0,<30,True,0.36363636363636365
Bethany Mota,19,5,32.0,8.0,4,True,False,5.0,55.55555555555556,<30,True,0.45454545454545453
Bethany Mota,19,6,36.0,9.0,4,True,False,2.0,88.88888888888889,<30,True,0.5454545454545454
Bethany Mota,19,7,37.5,9.375,4,True,False,1.0,100.0,<30,True,0.6363636363636364
Bethany Mota,19,8,40.0,10.0,4,True,False,3.0,71.42857142857143,<30,True,0.7272727272727273
Bethany Mota,19,9,37.0,9.25,4,True,False,3.0,66.66666666666666,<30,True,0.8181818181818182
Bethany Mota,19,10,38.0,9.5,4,True,False,2.0,80.0,<30,True,0.9090909090909091
Bethany Mota,19,11,38.0,9.5,4,True,True,4.0,25.0,<30,True,1.0
Sadie Robertson,19,1,34.0,8.5,4,True,False,2.0,92.3076923076923,<30,True,0.09090909090909091
Sadie Robertson,19,2,31.0,7.75,4,True,False,5.0,62.5,<30,True,0.18181818181818182
Sadie Robertson,19,3,32.0,8.0,4,True,False,4.0,63.63636363636363,<30,True,0.2727272727272727
Sadie Robertson,19,4,37.0,9.25,4,True,False,3.0,80.0,<30,True,0.36363636363636365
Sadie Robertson,19,5,36.0,9.0,4,True,False,1.0,100.0,<30,True,0.45454545454545453
Sadie Robertson,19,6,35.0,8.75,4,True,False,3.0,77.77777777777779,<30,True,0.5454545454545454
Sadie Robertson,19,7,31.0,7.75,4,True,False,5.0,50.0,<30,True,0.6363636363636364
Sadie Robertson,19,8,38.0,9.5,4,True,False,4.0,57.14285714285714,<30,True,0.7272727272727273
Sadie Robertson,19,9,36.5,9.125,4,True,False,4.0,50.0,<30,True,0.8181818181818182
Sadie Robertson,19,10,37.0,9.25,4,True,False,4.0,40.0,<30,True,0.9090909090909091
Sadie Robertson,19,11,39.333200000000005,9.833300000000001,4,True,False,2.0,75.0,<30,True,1.0
Suzanne Somers,20,1,25.0,6.25,4,True,False,8.0,33.33333333333333,50+,True,0.1
Suzanne Somers,20,2,28.0,7.0,4,True,False,6.0,45.83333333333333,50+,True,0.2
Suzanne Somers,20,3,25.0,6.25,4,True,False,8.0,36.36363636363637,50+,True,0.3
Suzanne Somers,20,4,28.0,7.0,4,True,False,9.0,20.0,50+,True,0.4
Suzanne Somers,20,5,28.0,7.0,4,True,True,5.0,50.0,50+,True,0.5
Willow Shields,20,1,25.0,6.25,4,True,False,8.0,33.33333333333333,<30,True,0.1
Willow Shields,20,2,32.0,8.0,4,True,False,2.0,83.33333333333334,<30,True,0.2
Willow Shields,20,3,32.0,8.0,4,True,False,4.0,72.72727272727273,<30,True,0.3
Willow Shields,20,4,39.0,9.75,4,True,False,1.0,100.0,<30,True,0.4
Willow Shields,20,5,34.0,8.5,4,True,False,4.0,66.66666666666666,<30,True,0.5
Willow Shields,20,6,36.5,9.125,4,True,False,2.0,81.25,<30,True,0.6
Willow Shields,20,7,39.0,9.75,4,True,True,2.0,85.71428571428571,<30,True,0.7
Riker Lynch,20,1,31.0,7.75,4,True,False,2.0,91.66666666666666,<30,True,0.1
Riker Lynch,20,2,32.0,8.0,4,True,False,2.0,83.33333333333334,<30,True,0.2
Riker Lynch,20,3,34.0,8.5,4,True,False,1.0,95.45454545454545,<30,True,0.3
Riker Lynch,20,4,34.0,8.5,4,True,False,4.0,65.0,<30,True,0.4
Riker Lynch,20,5,38.0,9.5,4,True,False,2.0,83.33333333333334,<30,True,0.5
Riker Lynch,20,6,38.0,9.5,4,True,False,1.0,100.0,<30,True,0.6
Riker Lynch,20,7,37.0,9.25,4,True,False,4.0,50.0,<30,True,0.7
Riker Lynch,20,8,39.0,9.75,4,True,False,2.0,83.33333333333334,<30,True,0.8
Riker Lynch,20,9,40.0,10.0,4,True,False,1.0,87.5,<30,True,0.9
Riker Lynch,20,10,40.0,10.0,4,True,False,1.0,83.33333333333334,<30,True,1.0
Rumer Willis,20,1,32.0,8.0,4,True,False,1.0,100.0,<30,True,0.1
Rumer Willis,20,2,32.0,8.0,4,True,False,2.0,83.33333333333334,<30,True,0.2
Rumer Willis,20,3,33.0,8.25,4,True,False,3.0,81.81818181818183,<30,True,0.3
Rumer Willis,20,4,35.0,8.75,4,True,False,3.0,80.0,<30,True,0.4
Rumer Willis,20,5,39.0,9.75,4,True,False,1.0,100.0,<30,True,0.5
Rumer Willis,20,6,35.5,8.875,4,True,False,4.0,62.5,<30,True,0.6
Rumer Willis,20,7,37.0,9.25,4,True,False,4.0,50.0,<30,True,0.7
Rumer Willis,20,8,40.0,10.0,4,True,False,1.0,100.0,<30,True,0.8
Rumer Willis,20,9,39.0,9.75,4,True,False,3.0,50.0,<30,True,0.9
Rumer Willis,20,10,40.0,10.0,4,True,False,1.0,83.33333333333334,<30,True,1.0
Nastia Liukin,20,1,30.0,7.5,4,True,False,3.0,83.33333333333334,<30,False,0.1
Nastia Liukin,20,2,34.0,8.5,4,True,False,1.0,100.0,<30,False,0.2
Nastia Liukin,20,3,34.0,8.5,4,True,False,1.0,95.45454545454545,<30,False,0.3
Nastia Liukin,20,4,36.0,9.0,4,True,False,2.0,90.0,<30,False,0.4
Nastia Liukin,20,5,38.0,9.5,4,True,False,2.0,83.33333333333334,<30,False,0.5
Nastia Liukin,20,6,36.5,9.125,4,True,False,2.0,81.25,<30,False,0.6
Nastia Liukin,20,7,41.0,10.25,4,True,False,1.0,100.0,<30,False,0.7
Nastia Liukin,20,8,38.0,9.5,4,True,False,3.0,66.66666666666666,<30,False,0.8
Nastia Liukin,20,9,40.0,10.0,4,True,True,1.0,87.5,<30,False,0.9
Michael Sam,20,1,26.0,6.5,4,True,False,5.0,58.333333333333336,<30,True,0.1
Michael Sam,20,2,28.0,7.0,4,True,False,6.0,45.83333333333333,<30,True,0.2
Michael Sam,20,3,24.0,6.0,4,True,False,9.0,27.27272727272727,<30,True,0.3
Michael Sam,20,4,30.0,7.5,4,True,True,7.0,35.0,<30,True,0.4
Robert Herjavec,20,1,28.0,7.0,4,True,False,4.0,75.0,50+,False,0.1
Robert Herjavec,20,2,28.0,7.0,4,True,False,6.0,45.83333333333333,50+,False,0.2
Robert Herjavec,20,3,29.0,7.25,4,True,False,6.0,54.54545454545454,50+,False,0.3
Robert Herjavec,20,4,34.0,8.5,4,True,False,4.0,65.0,50+,False,0.4
Robert Herjavec,20,5,24.0,6.0,4,True,False,9.0,11.11111111111111,50+,False,0.5
Robert Herjavec,20,6,33.5,8.375,4,True,False,8.0,12.5,50+,False,0.6
Robert Herjavec,20,7,31.0,7.75,4,True,False,6.0,21.428571428571427,50+,False,0.7
Robert Herjavec,20,8,31.0,7.75,4,True,True,6.0,16.666666666666664,50+,False,0.8
Charlotte McKinney,20,1,22.0,5.5,4,True,False,11.0,12.5,<30,True,0.1
Charlotte McKinney,20,2,26.0,6.5,4,True,False,11.0,16.666666666666664,<30,True,0.2
Charlotte McKinney,20,3,22.0,5.5,4,True,True,10.0,13.636363636363635,<30,True,0.3
Noah Galloway,20,1,26.0,6.5,4,True,False,5.0,58.333333333333336,30-39,True,0.1
Noah Galloway,20,2,27.0,6.75,4,True,False,10.0,25.0,30-39,True,0.2
Noah Galloway,20,3,30.0,7.5,4,True,False,5.0,63.63636363636363,30-39,True,0.3
Noah Galloway,20,4,32.0,8.0,4,True,False,6.0,50.0,30-39,True,0.4
Noah Galloway,20,5,28.0,7.0,4,True,False,5.0,50.0,30-39,True,0.5
Noah Galloway,20,6,34.0,8.5,4,True,False,6.0,31.25,30-39,True,0.6
Noah Galloway,20,7,38.0,9.5,4,True,False,3.0,71.42857142857143,30-39,True,0.7
Noah Galloway,20,8,31.5,7.875,4,True,False,5.0,33.33333333333333,30-39,True,0.8
Noah Galloway,20,9,38.0,9.5,4,True,False,4.0,25.0,30-39,True,0.9
Noah Galloway,20,10,36.0,9.0,4,True,False,3.0,33.33333333333333,30-39,True,1.0
Redfoo,20,1,22.0,5.5,4,True,False,11.0,12.5,30-39,True,0.1
Redfoo,20,2,31.0,7.75,4,True,True,5.0,66.66666666666666,30-39,True,0.2
Patti LaBelle,20,1,25.0,6.25,4,True,False,8.0,33.33333333333333,50+,True,0.1
Patti LaBelle,20,2,28.0,7.0,4,True,False,6.0,45.83333333333333,50+,True,0.2
Patti LaBelle,20,3,22.0,5.5,4,True,False,10.0,13.636363636363635,50+,True,0.3
Patti LaBelle,20,4,30.0,7.5,4,True,False,7.0,35.0,50+,True,0.4
Patti LaBelle,20,5,27.0,6.75,4,True,False,7.0,27.77777777777778,50+,True,0.5
Patti LaBelle,20,6,34.0,8.5,4,True,True,6.0,31.25,50+,True,0.6
Chris Soules,20,1,26.0,6.5,4,True,False,5.0,58.333333333333336,30-39,True,0.1
Chris Soules,20,2,21.0,5.25,4,True,False,12.0,8.333333333333332,30-39,True,0.2
Chris Soules,20,3,28.0,7.0,4,True,False,7.0,45.45454545454545,30-39,True,0.3
Chris Soules,20,4,27.0,6.75,4,True,False,10.0,10.0,30-39,True,0.4
Chris Soules,20,5,27.0,6.75,4,True,False,7.0,27.77777777777778,30-39,True,0.5
Chris Soules,20,6,35.0,8.75,4,True,False,5.0,50.0,30-39,True,0.6
Chris Soules,20,7,31.0,7.75,4,True,False,6.0,21.428571428571427,30-39,True,0.7
Chris Soules,20,8,32.0,8.0,4,True,True,4.0,50.0,30-39,True,0.8
Gary Busey,21,1,15.0,5.0,3,True,False,9.0,30.76923076923077,50+,True,0.09090909090909091
Gary Busey,21,2,16.5,5.5,3,True,False,12.0,15.384615384615385,50+,True,0.18181818181818182
Gary Busey,21,3,25.0,6.25,4,True,False,9.0,20.0,50+,True,0.2727272727272727
Gary Busey,21,4,16.0,5.333333333333333,3,True,True,10.0,10.0,50+,True,0.36363636363636365
Alexa PenaVega,21,1,22.0,7.333333333333333,3,True,False,5.0,65.38461538461539,<30,True,0.09090909090909091
Alexa PenaVega,21,2,23.0,7.666666666666667,3,True,False,3.0,84.61538461538461,<30,True,0.18181818181818182
Alexa PenaVega,21,3,36.0,9.0,4,True,False,1.0,95.0,<30,True,0.2727272727272727
Alexa PenaVega,21,4,21.0,7.0,3,True,False,8.0,30.0,<30,True,0.36363636363636365
Alexa PenaVega,21,5,40.0,10.0,4,True,False,1.0,100.0,<30,True,0.45454545454545453
Alexa PenaVega,21,6,30.0,7.5,4,True,False,7.0,27.77777777777778,<30,True,0.5454545454545454
Alexa PenaVega,21,7,27.5,9.166666666666666,3,True,False,5.0,50.0,<30,True,0.6363636363636364
Alexa PenaVega,21,8,26.9998,8.999933333333333,3,True,False,5.0,42.857142857142854,<30,True,0.7272727272727273
Alexa PenaVega,21,9,30.0,10.0,3,True,True,1.0,91.66666666666666,<30,True,0.8181818181818182
Carlos PenaVega,21,1,23.0,7.666666666666667,3,True,False,3.0,80.76923076923077,<30,True,0.09090909090909091
Carlos PenaVega,21,2,22.5,7.5,3,True,False,4.0,65.38461538461539,<30,True,0.18181818181818182
Carlos PenaVega,21,3,31.0,7.75,4,True,False,6.0,50.0,<30,True,0.2727272727272727
Carlos PenaVega,21,4,25.0,8.333333333333334,3,True,False,5.0,60.0,<30,True,0.36363636363636365
Carlos PenaVega,21,5,39.0,9.75,4,True,False,2.0,88.88888888888889,<30,True,0.45454545454545453
Carlos PenaVega,21,6,38.0,9.5,4,True,False,5.0,55.55555555555556,<30,True,0.5454545454545454
Carlos PenaVega,21,7,28.0,9.333333333333334,3,True,False,2.0,75.0,<30,True,0.6363636363636364
Carlos PenaVega,21,8,28.9998,9.6666,3,True,False,2.0,85.71428571428571,<30,True,0.7272727272727273
Carlos PenaVega,21,9,27.0,9.0,3,True,False,4.0,50.0,<30,True,0.8181818181818182
Carlos PenaVega,21,10,31.5,10.5,3,True,False,1.0,87.5,<30,True,0.9090909090909091
Carlos PenaVega,21,11,30.0,10.0,3,True,True,1.0,75.0,<30,True,1.0
Victor Espinoza,21,1,15.0,5.0,3,True,False,9.0,30.76923076923077,40-49,False,0.09090909090909091
Victor Espinoza,21,2,18.5,6.166666666666667,3,True,True,9.0,30.76923076923077,40-49,False,0.18181818181818182
Alek Skarlatos,21,1,22.0,7.333333333333333,3,True,False,5.0,65.38461538461539,<30,True,0.09090909090909091
Alek Skarlatos,21,2,22.5,7.5,3,True,False,4.0,65.38461538461539,<30,True,0.18181818181818182
Alek Skarlatos,21,3,33.0,8.25,4,True,False,3.0,75.0,<30,True,0.2727272727272727
Alek Skarlatos,21,4,24.0,8.0,3,True,False,6.0,50.0,<30,True,0.36363636363636365
Alek Skarlatos,21,5,29.0,7.25,4,True,False,7.0,27.77777777777778,<30,True,0.45454545454545453
Alek Skarlatos,21,6,30.0,7.5,4,True,False,7.0,27.77777777777778,<30,True,0.5454545454545454
Alek Skarlatos,21,7,26.5,8.833333333333334,3,True,False,8.0,12.5,<30,True,0.6363636363636364
Alek Skarlatos,21,8,25.0,8.333333333333334,3,True,False,6.0,28.57142857142857,<30,True,0.7272727272727273
Alek Skarlatos,21,9,25.5,8.5,3,True,False,5.0,33.33333333333333,<30,True,0.8181818181818182
Alek Skarlatos,21,10,28.5,9.5,3,True,False,3.0,50.0,<30,True,0.9090909090909091
Alek Skarlatos,21,11,27.999899999999997,9.3333,3,True,False,4.0,25.0,<30,True,1.0
Chaka Khan,21,1,13.0,4.333333333333333,3,True,False,12.0,15.384615384615385,50+,True,0.09090909090909091
Chaka Khan,21,2,15.0,5.0,3,True,True,13.0,7.6923076923076925,50+,True,0.18181818181818182
Andy Grammer,21,1,21.0,7.0,3,True,False,7.0,50.0,30-39,True,0.09090909090909091
Andy Grammer,21,2,22.0,7.333333333333333,3,True,False,8.0,46.15384615384615,30-39,True,0.18181818181818182
Andy Grammer,21,3,29.0,7.25,4,True,False,8.0,30.0,30-39,True,0.2727272727272727
Andy Grammer,21,4,23.0,7.666666666666667,3,True,False,7.0,40.0,30-39,True,0.36363636363636365
Andy Grammer,21,5,36.0,9.0,4,True,False,4.0,66.66666666666666,30-39,True,0.45454545454545453
Andy Grammer,21,6,40.0,10.0,4,True,False,1.0,88.88888888888889,30-39,True,0.5454545454545454
Andy Grammer,21,7,28.0,9.333333333333334,3,True,False,2.0,75.0,30-39,True,0.6363636363636364
Andy Grammer,21,8,23.9998,7.999933333333334,3,True,True,7.0,14.285714285714285,30-39,True,0.7272727272727273
Tamar Braxton,21,1,23.0,7.666666666666667,3,True,False,3.0,80.76923076923077,30-39,True,0.09090909090909091
Tamar Braxton,21,2,24.5,8.166666666666666,3,True,False,1.0,100.0,30-39,True,0.18181818181818182
Tamar Braxton,21,3,33.0,8.25,4,True,False,3.0,75.0,30-39,True,0.2727272727272727
Tamar Braxton,21,4,27.0,9.0,3,True,False,2.0,80.0,30-39,True,0.36363636363636365
Tamar Braxton,21,5,29.0,7.25,4,True,False,7.0,27.77777777777778,30-39,True,0.45454545454545453
Tamar Braxton,21,6,40.0,10.0,4,True,False,1.0,88.88888888888889,30-39,True,0.5454545454545454
Tamar Braxton,21,7,27.0,9.0,3,True,False,6.0,31.25,30-39,True,0.6363636363636364
Tamar Braxton,21,8,28.0,9.333333333333334,3,True,False,3.0,64.28571428571429,30-39,True,0.7272727272727273
Tamar Braxton,21,9,24.5,8.166666666666666,3,True,True,6.0,16.666666666666664,30-39,True,0.8181818181818182
Nick Carter,21,1,24.0,8.0,3,True,False,1.0,96.15384615384616,30-39,True,0.09090909090909091
Nick Carter,21,2,22.5,7.5,3,True,False,4.0,65.38461538461539,30-39,True,0.18181818181818182
Nick Carter,21,3,36.0,9.0,4,True,False,1.0,95.0,30-39,True,0.2727272727272727
Nick Carter,21,4,27.0,9.0,3,True,False,2.0,80.0,30-39,True,0.36363636363636365
Nick Carter,21,5,35.0,8.75,4,True,False,5.0,55.55555555555556,30-39,True,0.45454545454545453
Nick Carter,21,6,39.0,9.75,4,True,False,4.0,66.66666666666666,30-39,True,0.5454545454545454
Nick Carter,21,7,27.0,9.0,3,True,False,6.0,31.25,30-39,True,0.6363636363636364
Nick Carter,21,8,33.0,11.0,3,True,False,1.0,100.0,30-39,True,0.7272727272727273
Nick Carter,21,9,27.5,9.166666666666666,3,True,False,3.0,66.66666666666666,30-39,True,0.8181818181818182
Nick Carter,21,10,27.0,9.0,3,True,False,4.0,25.0,30-39,True,0.9090909090909091
Nick Carter,21,11,30.0,10.0,3,True,False,1.0,75.0,30-39,True,1.0
Hayes Grier,21,1,21.0,7.0,3,True,False,7.0,50.0,<30,True,0.09090909090909091
Hayes Grier,21,2,22.5,7.5,3,True,False,4.0,65.38461538461539,<30,True,0.18181818181818182
Hayes Grier,21,3,30.0,7.5,4,True,False,7.0,40.0,<30,True,0.2727272727272727
Hayes Grier,21,4,27.0,9.0,3,True,False,2.0,80.0,<30,True,0.36363636363636365
Hayes Grier,21,5,30.0,7.5,4,True,False,6.0,44.44444444444444,<30,True,0.45454545454545453
Hayes Grier,21,6,32.0,8.0,4,True,False,6.0,44.44444444444444,<30,True,0.5454545454545454
Hayes Grier,21,7,28.0,9.333333333333334,3,True,True,2.0,75.0,<30,True,0.6363636363636364
Bindi Irwin,21,1,24.0,8.0,3,True,False,1.0,96.15384615384616,<30,False,0.09090909090909091
Bindi Irwin,21,2,24.0,8.0,3,True,False,2.0,92.3076923076923,<30,False,0.18181818181818182
Bindi Irwin,21,3,32.0,8.0,4,True,False,5.0,60.0,<30,False,0.2727272727272727
Bindi Irwin,21,4,28.0,9.333333333333334,3,True,False,1.0,100.0,<30,False,0.36363636363636365
Bindi Irwin,21,5,37.0,9.25,4,True,False,3.0,77.77777777777779,<30,False,0.45454545454545453
Bindi Irwin,21,6,40.0,10.0,4,True,False,1.0,88.88888888888889,<30,False,0.5454545454545454
Bindi Irwin,21,7,29.0,9.666666666666666,3,True,False,1.0,100.0,<30,False,0.6363636363636364
Bindi Irwin,21,8,28.0,9.333333333333334,3,True,False,3.0,64.28571428571429,<30,False,0.7272727272727273
Bindi Irwin,21,9,30.0,10.0,3,True,False,1.0,91.66666666666666,<30,False,0.8181818181818182
Bindi Irwin,21,10,31.5,10.5,3,True,False,1.0,87.5,<30,False,0.9090909090909091
Bindi Irwin,21,11,30.0,10.0,3,True,False,1.0,75.0,<30,False,1.0
Kim Zolciak-Biermann,21,1,12.0,4.0,3,True,False,13.0,7.6923076923076925,30-39,True,0.09090909090909091
Kim Zolciak-Biermann,21,2,18.5,6.166666666666667,3,True,True,9.0,30.76923076923077,30-39,True,0.18181818181818182
Paula Deen,21,1,15.0,5.0,3,True,False,9.0,30.76923076923077,50+,True,0.09090909090909091
Paula Deen,21,2,18.5,6.166666666666667,3,True,False,9.0,30.76923076923077,50+,True,0.18181818181818182
Paula Deen,21,3,20.0,5.0,4,True,False,10.0,10.0,50+,True,0.2727272727272727
Paula Deen,21,4,18.0,6.0,3,True,False,9.0,20.0,50+,True,0.36363636363636365
Paula Deen,21,5,26.0,6.5,4,True,False,9.0,11.11111111111111,50+,True,0.45454545454545453
Paula Deen,21,6,24.0,6.0,4,True,True,9.0,11.11111111111111,50+,True,0.5454545454545454
Mischa Barton,22,1,16.0,5.333333333333333,3,True,False,10.0,25.0,30-39,False,0.1
Mischa Barton,22,2,15.0,5.0,3,True,False,11.0,16.666666666666664,30-39,False,0.2
Mischa Barton,22,3,18.0,6.0,3,True,True,11.0,9.090909090909092,30-39,False,0.3
Kim Fields,22,1,20.0,6.666666666666667,3,True,False,8.0,37.5,40-49,True,0.1
Kim Fields,22,2,19.0,6.333333333333333,3,True,False,9.0,29.166666666666668,40-49,True,0.2
Kim Fields,22,3,22.0,7.333333333333333,3,True,False,5.0,63.63636363636363,40-49,True,0.3
Kim Fields,22,4,32.0,8.0,4,True,False,6.0,45.0,40-49,True,0.4
Kim Fields,22,5,28.0,7.0,4,True,False,7.0,27.77777777777778,40-49,True,0.5
Kim Fields,22,6,24.0,8.0,3,True,False,6.0,33.33333333333333,40-49,True,0.6
Kim Fields,22,7,26.0,8.666666666666666,3,True,True,5.0,37.5,40-49,True,0.7
Jodie Sweetin,22,1,20.0,6.666666666666667,3,True,False,8.0,37.5,30-39,True,0.1
Jodie Sweetin,22,2,21.0,7.0,3,True,False,3.0,79.16666666666666,30-39,True,0.2
Jodie Sweetin,22,3,23.0,7.666666666666667,3,True,False,3.0,77.27272727272727,30-39,True,0.3
Jodie Sweetin,22,4,27.0,6.75,4,True,False,9.0,20.0,30-39,True,0.4
Jodie Sweetin,22,5,35.0,8.75,4,True,False,2.0,88.88888888888889,30-39,True,0.5
Jodie Sweetin,22,6,25.0,8.333333333333334,3,True,False,4.0,61.111111111111114,30-39,True,0.6
Jodie Sweetin,22,7,25.5,8.5,3,True,False,8.0,12.5,30-39,True,0.7
Jodie Sweetin,22,8,30.0,10.0,3,True,True,1.0,91.66666666666666,30-39,True,0.8
Doug Flutie,22,1,15.0,5.0,3,True,False,11.0,16.666666666666664,50+,True,0.1
Doug Flutie,22,2,20.0,6.666666666666667,3,True,False,5.0,54.166666666666664,50+,True,0.2
Doug Flutie,22,3,20.0,6.666666666666667,3,True,False,8.0,27.27272727272727,50+,True,0.3
Doug Flutie,22,4,24.0,6.0,4,True,False,10.0,10.0,50+,True,0.4
Doug Flutie,22,5,28.0,7.0,4,True,False,7.0,27.77777777777778,50+,True,0.5
Doug Flutie,22,6,21.0,7.0,3,True,True,9.0,11.11111111111111,50+,True,0.6
Von Miller,22,1,21.0,7.0,3,True,False,4.0,62.5,<30,True,0.1
Von Miller,22,2,20.0,6.666666666666667,3,True,False,5.0,54.166666666666664,<30,True,0.2
Von Miller,22,3,20.0,6.666666666666667,3,True,False,8.0,27.27272727272727,<30,True,0.3
Von Miller,22,4,32.0,8.0,4,True,False,6.0,45.0,<30,True,0.4
Von Miller,22,5,29.0,7.25,4,True,False,6.0,44.44444444444444,<30,True,0.5
Von Miller,22,6,24.0,8.0,3,True,False,6.0,33.33333333333333,<30,True,0.6
Von Miller,22,7,26.0,8.666666666666666,3,True,True,5.0,37.5,<30,True,0.7
Antonio Brown,22,1,21.0,7.0,3,True,False,4.0,62.5,<30,True,0.1
Antonio Brown,22,2,19.0,6.333333333333333,3,True,False,9.0,29.166666666666668,<30,True,0.2
Antonio Brown,22,3,20.0,6.666666666666667,3,True,False,8.0,27.27272727272727,<30,True,0.3
Antonio Brown,22,4,35.0,8.75,4,True,False,3.0,75.0,<30,True,0.4
Antonio Brown,22,5,26.0,6.5,4,True,False,9.0,11.11111111111111,<30,True,0.5
Antonio Brown,22,6,27.0,9.0,3,True,False,3.0,77.77777777777779,<30,True,0.6
Antonio Brown,22,7,26.0,8.666666666666666,3,True,False,5.0,37.5,<30,True,0.7
